tDate,Country,Vaccine,NumberOfVaccinated
2021-10-05,Austria,Johnson&Johnson,313723
2021-10-05,Austria,Moderna,1025576
2021-10-05,Austria,Oxford/AstraZeneca,1597253
2021-10-05,Austria,Pfizer/BioNTech,7557261
2021-10-05,Belgium,Johnson&Johnson,376873
2021-10-05,Belgium,Moderna,1332506
2021-10-05,Belgium,Oxford/AstraZeneca,2832829
2021-10-05,Belgium,Pfizer/BioNTech,10904597
2021-10-05,Chile,CanSino,568145
2021-10-05,Chile,Oxford/AstraZeneca,513621
2021-10-05,Chile,Pfizer/BioNTech,7314974
2021-10-05,Chile,Sinovac,20971959
2021-10-05,Czechia,Johnson&Johnson,238935
2021-10-05,Czechia,Moderna,923002
2021-10-05,Czechia,Oxford/AstraZeneca,881524
2021-10-05,Czechia,Pfizer/BioNTech,9807933
2021-10-05,Estonia,Johnson&Johnson,51907
2021-10-05,Estonia,Moderna,140398
2021-10-05,Estonia,Oxford/AstraZeneca,236276
2021-10-05,Estonia,Pfizer/BioNTech,917856
2021-10-05,Finland,Johnson&Johnson,0
2021-10-05,Finland,Moderna,819249
2021-10-05,Finland,Oxford/AstraZeneca,553106
2021-10-05,Finland,Pfizer/BioNTech,5932076
2021-10-05,France,Johnson&Johnson,1042818
2021-10-05,France,Moderna,10586614
2021-10-05,France,Oxford/AstraZeneca,7790864
2021-10-05,France,Pfizer/BioNTech,76199081
2021-10-05,Germany,Johnson&Johnson,3211767
2021-10-05,Germany,Moderna,9684429
2021-10-05,Germany,Oxford/AstraZeneca,12695545
2021-10-05,Germany,Pfizer/BioNTech,82823978
2021-10-05,Iceland,Johnson&Johnson,53874
2021-10-05,Iceland,Moderna,62529
2021-10-05,Iceland,Oxford/AstraZeneca,115479
2021-10-05,Iceland,Pfizer/BioNTech,325430
2021-10-05,Ireland,Johnson&Johnson,235635
2021-10-05,Ireland,Moderna,568659
2021-10-05,Ireland,Oxford/AstraZeneca,1189358
2021-10-05,Ireland,Pfizer/BioNTech,4706809
2021-10-05,Italy,Johnson&Johnson,1479065
2021-10-05,Italy,Moderna,10810808
2021-10-05,Italy,Oxford/AstraZeneca,12150674
2021-10-05,Italy,Pfizer/BioNTech,61144959
2021-10-05,Latvia,Johnson&Johnson,143884
2021-10-05,Latvia,Moderna,247666
2021-10-05,Latvia,Pfizer/BioNTech,1010846
2021-10-05,Luxembourg,Johnson&Johnson,37555
2021-10-05,Luxembourg,Moderna,69853
2021-10-05,Luxembourg,Oxford/AstraZeneca,105290
2021-10-05,Luxembourg,Pfizer/BioNTech,508176
2021-10-05,Poland,Johnson&Johnson,2004744
2021-10-05,Poland,Moderna,3034595
2021-10-05,Poland,Oxford/AstraZeneca,5280199
2021-10-05,Poland,Pfizer/BioNTech,25725245
2021-10-05,Slovakia,Johnson&Johnson,86242
2021-10-05,Slovakia,Moderna,481684
2021-10-05,Slovakia,Pfizer/BioNTech,3136979
2021-10-05,South Korea,Johnson&Johnson,1451308
2021-10-05,South Korea,Moderna,8377749
2021-10-05,South Korea,Oxford/AstraZeneca,21617041
2021-10-05,South Korea,Pfizer/BioNTech,34895623
2021-10-05,Switzerland,Johnson&Johnson,1
2021-10-05,Switzerland,Moderna,6943667
2021-10-05,Switzerland,Pfizer/BioNTech,3607903
2021-10-05,United States,Johnson&Johnson,15087687
2021-10-05,United States,Moderna,152207170
2021-10-05,United States,Pfizer/BioNTech,230023148
