tDate,Country,Vaccine,NumberOfVaccinated
2022-10-17,Czechia,Johnson&Johnson,413842
2022-10-17,Czechia,Moderna,1634780
2022-10-17,Czechia,Novavax,10468
2022-10-17,Czechia,Pfizer/BioNTech,15293144
2022-10-17,France,Johnson&Johnson,1089720
2022-10-17,France,Moderna,23938560
2022-10-17,France,Novavax,33308
2022-10-17,France,Pfizer/BioNTech,117281400
2022-10-17,Germany,Johnson&Johnson,3752229
2022-10-17,Germany,Moderna,31547790
2022-10-17,Germany,Novavax,149641
2022-10-17,Germany,Oxford/AstraZeneca,12797173
2022-10-17,Germany,Pfizer/BioNTech,137634027
2022-10-17,Germany,Valneva,1521
2022-10-17,Italy,Moderna,34243395
2022-10-17,Italy,Pfizer/BioNTech,93341292
2022-10-17,Japan,Moderna,79174092
2022-10-17,Japan,Novavax,225129
2022-10-17,Japan,Pfizer/BioNTech,247941457
2022-10-17,South Korea,Johnson&Johnson,1544571
2022-10-17,South Korea,Moderna,25252634
2022-10-17,South Korea,Novavax,841007
2022-10-17,South Korea,Pfizer/BioNTech,81268519
2022-10-17,South Korea,SKYCovione,976
