Date,Country,Vaccine,NumberOfVaccinated
2021-10-20,Chile,CanSino,570479
2021-10-20,Chile,Oxford/AstraZeneca,521903
2021-10-20,Chile,Pfizer/BioNTech,7362730
2021-10-20,Chile,Sinovac,21794905
2021-10-20,Czechia,Johnson&Johnson,253148
2021-10-20,Czechia,Moderna,934730
2021-10-20,Czechia,Oxford/AstraZeneca,882228
2021-10-20,Czechia,Pfizer/BioNTech,9941140
2021-10-20,France,Johnson&Johnson,1047050
2021-10-20,France,Moderna,11013870
2021-10-20,France,Oxford/AstraZeneca,7794330
2021-10-20,France,Pfizer/BioNTech,77942332
2021-10-20,Germany,Johnson&Johnson,3277916
2021-10-20,Germany,Moderna,9746716
2021-10-20,Germany,Oxford/AstraZeneca,12700873
2021-10-20,Germany,Pfizer/BioNTech,84786604
2021-10-20,Iceland,Johnson&Johnson,54005
2021-10-20,Iceland,Moderna,62907
2021-10-20,Iceland,Oxford/AstraZeneca,115521
2021-10-20,Iceland,Pfizer/BioNTech,335511
2021-10-20,Italy,Johnson&Johnson,1489607
2021-10-20,Italy,Moderna,11185683
2021-10-20,Italy,Oxford/AstraZeneca,12156036
2021-10-20,Italy,Pfizer/BioNTech,63411715
2021-10-20,Latvia,Johnson&Johnson,195797
2021-10-20,Latvia,Moderna,256389
2021-10-20,Latvia,Pfizer/BioNTech,1119085
2021-10-20,South Korea,Johnson&Johnson,1475873
2021-10-20,South Korea,Moderna,10052839
2021-10-20,South Korea,Oxford/AstraZeneca,22005905
2021-10-20,South Korea,Pfizer/BioNTech,40227995
2021-10-20,Switzerland,Johnson&Johnson,13460
2021-10-20,Switzerland,Moderna,7157242
2021-10-20,Switzerland,Pfizer/BioNTech,3744244
2021-10-20,United States,Johnson&Johnson,15353873
2021-10-20,United States,Moderna,154087303
2021-10-20,United States,Pfizer/BioNTech,240324759
