tDate,Country,Vaccine,NumberOfVaccinated
2023-03-06,Czechia,Johnson&Johnson,413774
2023-03-06,Czechia,Moderna,1641343
2023-03-06,Czechia,Pfizer/BioNTech,15664940
2023-03-06,Germany,Johnson&Johnson,3761304
2023-03-06,Germany,Moderna,31585734
2023-03-06,Germany,Novavax,159946
2023-03-06,Germany,Pfizer/BioNTech,138194711
2023-03-06,Germany,Valneva,7158
2023-03-06,Italy,Moderna,34329556
2023-03-06,Italy,Pfizer/BioNTech,95752841
2023-03-06,Japan,Moderna,83319960
2023-03-06,Japan,Novavax,305267
2023-03-06,Japan,Pfizer/BioNTech,298612630
2023-03-06,South Korea,Johnson&Johnson,1516578
2023-03-06,South Korea,Novavax,259539
2023-03-06,South Korea,Pfizer/BioNTech,52261994
2023-03-06,South Korea,SKYCovione,548
2023-03-06,Switzerland,Johnson&Johnson,63485
2023-03-06,Switzerland,Moderna,10635734
2023-03-06,Switzerland,Novavax,3479
2023-03-06,Switzerland,Pfizer/BioNTech,6212150
