tDate,Country,Vaccine,NumberOfVaccinated
2021-07-29,Chile,CanSino,505996
2021-07-29,Chile,Oxford/AstraZeneca,410391
2021-07-29,Chile,Pfizer/BioNTech,6163188
2021-07-29,Chile,Sinovac,18489917
2021-07-29,Czechia,Johnson&Johnson,134941
2021-07-29,Czechia,Moderna,852192
2021-07-29,Czechia,Oxford/AstraZeneca,850290
2021-07-29,Czechia,Pfizer/BioNTech,8423216
2021-07-29,France,Johnson&Johnson,846498
2021-07-29,France,Moderna,6995630
2021-07-29,France,Oxford/AstraZeneca,7679452
2021-07-29,France,Pfizer/BioNTech,57194159
2021-07-29,Germany,Johnson&Johnson,2390639
2021-07-29,Germany,Moderna,8407245
2021-07-29,Germany,Oxford/AstraZeneca,12467497
2021-07-29,Germany,Pfizer/BioNTech,68376757
2021-07-29,Iceland,Johnson&Johnson,53164
2021-07-29,Iceland,Moderna,40315
2021-07-29,Iceland,Oxford/AstraZeneca,115218
2021-07-29,Iceland,Pfizer/BioNTech,261676
2021-07-29,Italy,Johnson&Johnson,1343724
2021-07-29,Italy,Moderna,6908733
2021-07-29,Italy,Oxford/AstraZeneca,11505504
2021-07-29,Italy,Pfizer/BioNTech,47846186
2021-07-29,Japan,Moderna,4868811
2021-07-29,Japan,Pfizer/BioNTech,81313256
2021-07-29,Latvia,Johnson&Johnson,98906
2021-07-29,Latvia,Moderna,220696
2021-07-29,Latvia,Oxford/AstraZeneca,294986
2021-07-29,Latvia,Pfizer/BioNTech,731231
2021-07-29,Lithuania,Johnson&Johnson,160374
2021-07-29,Lithuania,Moderna,223732
2021-07-29,Lithuania,Oxford/AstraZeneca,503639
2021-07-29,Lithuania,Pfizer/BioNTech,1746701
2021-07-29,Switzerland,Moderna,5941420
2021-07-29,Switzerland,Pfizer/BioNTech,2999732
2021-07-29,United States,Johnson&Johnson,13329001
2021-07-29,United States,Moderna,138456874
2021-07-29,United States,Pfizer/BioNTech,191983572
