tDate,Country,Vaccine,NumberOfVaccinated
2022-08-22,Czechia,Johnson&Johnson,413539
2022-08-22,Czechia,Moderna,1618770
2022-08-22,Czechia,Novavax,9804
2022-08-22,Czechia,Pfizer/BioNTech,14932781
2022-08-22,France,Johnson&Johnson,1089150
2022-08-22,France,Moderna,23907747
2022-08-22,France,Novavax,30805
2022-08-22,France,Pfizer/BioNTech,116273254
2022-08-22,Germany,Johnson&Johnson,3749777
2022-08-22,Germany,Moderna,31424191
2022-08-22,Germany,Novavax,139415
2022-08-22,Germany,Oxford/AstraZeneca,12794985
2022-08-22,Germany,Pfizer/BioNTech,136352045
2022-08-22,Italy,Moderna,34227894
2022-08-22,Italy,Novavax,42797
2022-08-22,Italy,Pfizer/BioNTech,92250920
2022-08-22,Japan,Moderna,73437182
2022-08-22,Japan,Novavax,150520
2022-08-22,Japan,Pfizer/BioNTech,236332450
2022-08-22,South Korea,Johnson&Johnson,1544106
2022-08-22,South Korea,Moderna,25141934
2022-08-22,South Korea,Novavax,770574
2022-08-22,South Korea,Pfizer/BioNTech,80751857
2022-08-22,Switzerland,Johnson&Johnson,62312
2022-08-22,Switzerland,Moderna,9909672
2022-08-22,Switzerland,Novavax,258
2022-08-22,Switzerland,Pfizer/BioNTech,5968780
