tDate,Country,Vaccine,NumberOfVaccinated
2021-10-24,Chile,CanSino,570756
2021-10-24,Chile,Oxford/AstraZeneca,523438
2021-10-24,Chile,Pfizer/BioNTech,7370669
2021-10-24,Chile,Sinovac,21957801
2021-10-24,Czechia,Johnson&Johnson,260735
2021-10-24,Czechia,Moderna,939367
2021-10-24,Czechia,Pfizer/BioNTech,10003564
2021-10-24,France,Johnson&Johnson,1047493
2021-10-24,France,Moderna,11065464
2021-10-24,France,Oxford/AstraZeneca,7794685
2021-10-24,France,Pfizer/BioNTech,78362791
2021-10-24,Germany,Johnson&Johnson,3289201
2021-10-24,Germany,Moderna,9759710
2021-10-24,Germany,Oxford/AstraZeneca,12701403
2021-10-24,Germany,Pfizer/BioNTech,85182056
2021-10-24,Iceland,Johnson&Johnson,54005
2021-10-24,Iceland,Moderna,62941
2021-10-24,Iceland,Oxford/AstraZeneca,115546
2021-10-24,Iceland,Pfizer/BioNTech,336994
2021-10-24,Italy,Johnson&Johnson,1490790
2021-10-24,Italy,Moderna,11253300
2021-10-24,Italy,Oxford/AstraZeneca,12156584
2021-10-24,Italy,Pfizer/BioNTech,63906655
2021-10-24,Latvia,Johnson&Johnson,209984
2021-10-24,Latvia,Moderna,262834
2021-10-24,Latvia,Oxford/AstraZeneca,262381
2021-10-24,Latvia,Pfizer/BioNTech,1144590
2021-10-24,South Korea,Johnson&Johnson,1479371
2021-10-24,South Korea,Moderna,10601347
2021-10-24,South Korea,Oxford/AstraZeneca,22041656
2021-10-24,South Korea,Pfizer/BioNTech,41224703
2021-10-24,Switzerland,Johnson&Johnson,16482
2021-10-24,Switzerland,Moderna,7196104
2021-10-24,Switzerland,Pfizer/BioNTech,3768564
2021-10-24,United States,Johnson&Johnson,15432695
2021-10-24,United States,Moderna,154735646
2021-10-24,United States,Pfizer/BioNTech,243046759
