tDate,Country,Vaccine,NumberOfVaccinated
2021-10-27,Chile,CanSino,571222
2021-10-27,Chile,Oxford/AstraZeneca,526796
2021-10-27,Chile,Pfizer/BioNTech,7383227
2021-10-27,Chile,Sinovac,22314508
2021-10-27,Czechia,Johnson&Johnson,271898
2021-10-27,Czechia,Moderna,948253
2021-10-27,Czechia,Oxford/AstraZeneca,882380
2021-10-27,Czechia,Pfizer/BioNTech,10095387
2021-10-27,France,Johnson&Johnson,1047890
2021-10-27,France,Moderna,11097924
2021-10-27,France,Oxford/AstraZeneca,7795088
2021-10-27,France,Pfizer/BioNTech,78796106
2021-10-27,Germany,Johnson&Johnson,3299018
2021-10-27,Germany,Moderna,9774421
2021-10-27,Germany,Oxford/AstraZeneca,12702727
2021-10-27,Germany,Pfizer/BioNTech,85706905
2021-10-27,Iceland,Johnson&Johnson,54033
2021-10-27,Iceland,Moderna,63006
2021-10-27,Iceland,Oxford/AstraZeneca,115546
2021-10-27,Iceland,Pfizer/BioNTech,338280
2021-10-27,Italy,Johnson&Johnson,1491366
2021-10-27,Italy,Moderna,11303806
2021-10-27,Italy,Oxford/AstraZeneca,12156998
2021-10-27,Italy,Pfizer/BioNTech,64369708
2021-10-27,Latvia,Johnson&Johnson,220248
2021-10-27,Latvia,Moderna,273628
2021-10-27,Latvia,Oxford/AstraZeneca,262393
2021-10-27,Latvia,Pfizer/BioNTech,1162230
2021-10-27,South Korea,Johnson&Johnson,1482905
2021-10-27,South Korea,Moderna,11080731
2021-10-27,South Korea,Oxford/AstraZeneca,22071499
2021-10-27,South Korea,Pfizer/BioNTech,41914134
2021-10-27,Switzerland,Johnson&Johnson,19009
2021-10-27,Switzerland,Moderna,7226093
2021-10-27,Switzerland,Pfizer/BioNTech,3789524
2021-10-27,United States,Johnson&Johnson,15486250
2021-10-27,United States,Moderna,155799040
2021-10-27,United States,Pfizer/BioNTech,244436832
