tDate,Country,Vaccine,NumberOfVaccinated
2021-12-25,Chile,CanSino,573644
2021-12-25,Chile,Oxford/AstraZeneca,545579
2021-12-25,Chile,Pfizer/BioNTech,7629254
2021-12-25,Chile,Sinovac,24370735
2021-12-25,Czechia,Moderna,1301898
2021-12-25,Czechia,Oxford/AstraZeneca,885349
2021-12-25,Czechia,Pfizer/BioNTech,12612631
2021-12-25,France,Johnson&Johnson,1069228
2021-12-25,France,Moderna,16061653
2021-12-25,France,Oxford/AstraZeneca,7828822
2021-12-25,France,Pfizer/BioNTech,96139614
2021-12-25,Germany,Johnson&Johnson,3573362
2021-12-25,Germany,Moderna,21032888
2021-12-25,Germany,Oxford/AstraZeneca,12740383
2021-12-25,Germany,Pfizer/BioNTech,109570542
2021-12-25,Italy,Johnson&Johnson,1500279
2021-12-25,Italy,Moderna,19742323
2021-12-25,Italy,Pfizer/BioNTech,74873319
2021-12-25,Latvia,Johnson&Johnson,282544
2021-12-25,Latvia,Moderna,546192
2021-12-25,Latvia,Oxford/AstraZeneca,262531
2021-12-25,Latvia,Pfizer/BioNTech,1419341
2021-12-25,South Korea,Johnson&Johnson,1531919
2021-12-25,South Korea,Moderna,19176059
2021-12-25,South Korea,Oxford/AstraZeneca,22243263
2021-12-25,South Korea,Pfizer/BioNTech,57081800
2021-12-25,Switzerland,Johnson&Johnson,52315
2021-12-25,Switzerland,Moderna,8556312
2021-12-25,Switzerland,Pfizer/BioNTech,4910362
