tDate,Country,Vaccine,NumberOfVaccinated
2021-08-27,Austria,Johnson&Johnson,251033
2021-08-27,Austria,Moderna,1006516
2021-08-27,Austria,Oxford/AstraZeneca,1587875
2021-08-27,Austria,Pfizer/BioNTech,7255948
2021-08-27,Belgium,Johnson&Johnson,343067
2021-08-27,Belgium,Moderna,1297527
2021-08-27,Belgium,Oxford/AstraZeneca,2822648
2021-08-27,Belgium,Pfizer/BioNTech,10646169
2021-08-27,Chile,CanSino,535852
2021-08-27,Chile,Oxford/AstraZeneca,486039
2021-08-27,Chile,Pfizer/BioNTech,7147045
2021-08-27,Chile,Sinovac,19157084
2021-08-27,Czechia,Johnson&Johnson,196603
2021-08-27,Czechia,Moderna,893097
2021-08-27,Czechia,Oxford/AstraZeneca,877831
2021-08-27,Czechia,Pfizer/BioNTech,9442077
2021-08-27,Estonia,Johnson&Johnson,44868
2021-08-27,Estonia,Moderna,121286
2021-08-27,Estonia,Oxford/AstraZeneca,236470
2021-08-27,Estonia,Pfizer/BioNTech,844348
2021-08-27,Finland,Johnson&Johnson,0
2021-08-27,Finland,Moderna,667973
2021-08-27,Finland,Oxford/AstraZeneca,552709
2021-08-27,Finland,Pfizer/BioNTech,5202971
2021-08-27,France,Johnson&Johnson,1004712
2021-08-27,France,Moderna,8838294
2021-08-27,France,Oxford/AstraZeneca,7772332
2021-08-27,France,Pfizer/BioNTech,68936545
2021-08-27,Germany,Johnson&Johnson,2808688
2021-08-27,Germany,Moderna,9342010
2021-08-27,Germany,Oxford/AstraZeneca,12641782
2021-08-27,Germany,Pfizer/BioNTech,76462235
2021-08-27,Hungary,Johnson&Johnson,135704
2021-08-27,Hungary,Moderna,680986
2021-08-27,Hungary,Oxford/AstraZeneca,1237795
2021-08-27,Hungary,Pfizer/BioNTech,4603862
2021-08-27,Hungary,Sinopharm/Beijing,2083594
2021-08-27,Hungary,Sputnik V,1799104
2021-08-27,Iceland,Johnson&Johnson,53658
2021-08-27,Iceland,Moderna,60262
2021-08-27,Iceland,Oxford/AstraZeneca,115391
2021-08-27,Iceland,Pfizer/BioNTech,298045
2021-08-27,Ireland,Johnson&Johnson,232154
2021-08-27,Ireland,Moderna,561406
2021-08-27,Ireland,Oxford/AstraZeneca,1188353
2021-08-27,Ireland,Pfizer/BioNTech,4525368
2021-08-27,Italy,Johnson&Johnson,1430810
2021-08-27,Italy,Moderna,8840177
2021-08-27,Italy,Oxford/AstraZeneca,12102170
2021-08-27,Italy,Pfizer/BioNTech,54453984
2021-08-27,Latvia,Johnson&Johnson,112597
2021-08-27,Latvia,Moderna,232052
2021-08-27,Latvia,Oxford/AstraZeneca,294405
2021-08-27,Latvia,Pfizer/BioNTech,855050
2021-08-27,Lithuania,Johnson&Johnson,343848
2021-08-27,Lithuania,Moderna,245327
2021-08-27,Lithuania,Oxford/AstraZeneca,530148
2021-08-27,Lithuania,Pfizer/BioNTech,2018185
2021-08-27,Luxembourg,Johnson&Johnson,34870
2021-08-27,Luxembourg,Moderna,69651
2021-08-27,Luxembourg,Oxford/AstraZeneca,105074
2021-08-27,Luxembourg,Pfizer/BioNTech,489448
2021-08-27,Netherlands,Johnson&Johnson,786420
2021-08-27,Netherlands,Moderna,1946059
2021-08-27,Netherlands,Oxford/AstraZeneca,2826671
2021-08-27,Netherlands,Pfizer/BioNTech,16322177
2021-08-27,Poland,Johnson&Johnson,1744749
2021-08-27,Poland,Moderna,3022381
2021-08-27,Poland,Oxford/AstraZeneca,5272570
2021-08-27,Poland,Pfizer/BioNTech,24728281
2021-08-27,Portugal,Johnson&Johnson,1076662
2021-08-27,Portugal,Moderna,1611010
2021-08-27,Portugal,Oxford/AstraZeneca,2173576
2021-08-27,Portugal,Pfizer/BioNTech,9192486
2021-08-27,Slovakia,Johnson&Johnson,62420
2021-08-27,Slovakia,Moderna,465293
2021-08-27,Slovakia,Oxford/AstraZeneca,837250
2021-08-27,Slovakia,Pfizer/BioNTech,2970040
2021-08-27,Slovakia,Sputnik V,38170
2021-08-27,Slovenia,Johnson&Johnson,86184
2021-08-27,Slovenia,Moderna,180643
2021-08-27,Slovenia,Oxford/AstraZeneca,316687
2021-08-27,Slovenia,Pfizer/BioNTech,1167702
2021-08-27,South Korea,Johnson&Johnson,1171477
2021-08-27,South Korea,Moderna,2409566
2021-08-27,South Korea,Oxford/AstraZeneca,18713818
2021-08-27,South Korea,Pfizer/BioNTech,19233493
2021-08-27,Spain,Johnson&Johnson,1924019
2021-08-27,Spain,Moderna,7449671
2021-08-27,Spain,Oxford/AstraZeneca,9717764
2021-08-27,Spain,Pfizer/BioNTech,43098452
2021-08-27,Sweden,Moderna,1404725
2021-08-27,Sweden,Oxford/AstraZeneca,1330496
2021-08-27,Sweden,Pfizer/BioNTech,9346303
2021-08-27,Switzerland,Moderna,6346933
2021-08-27,Switzerland,Pfizer/BioNTech,3201529
2021-08-27,United States,Johnson&Johnson,14265931
2021-08-27,United States,Moderna,144578104
2021-08-27,United States,Pfizer/BioNTech,207646621
