tDate,Country,Vaccine,NumberOfVaccinated
2021-05-18,Austria,Johnson&Johnson,25419
2021-05-18,Austria,Moderna,461855
2021-05-18,Austria,Oxford/AstraZeneca,895059
2021-05-18,Austria,Pfizer/BioNTech,3251662
2021-05-18,Belgium,Johnson&Johnson,48525
2021-05-18,Belgium,Moderna,496426
2021-05-18,Belgium,Oxford/AstraZeneca,1355237
2021-05-18,Belgium,Pfizer/BioNTech,4153595
2021-05-18,Chile,Oxford/AstraZeneca,92262
2021-05-18,Chile,Pfizer/BioNTech,2751014
2021-05-18,Chile,Sinovac,14088339
2021-05-18,Czechia,Johnson&Johnson,24694
2021-05-18,Czechia,Moderna,407776
2021-05-18,Czechia,Oxford/AstraZeneca,453310
2021-05-18,Czechia,Pfizer/BioNTech,3436914
2021-05-18,Denmark,Johnson&Johnson,0
2021-05-18,Denmark,Moderna,270861
2021-05-18,Denmark,Oxford/AstraZeneca,151513
2021-05-18,Denmark,Pfizer/BioNTech,2645435
2021-05-18,Estonia,Johnson&Johnson,5798
2021-05-18,Estonia,Moderna,54026
2021-05-18,Estonia,Oxford/AstraZeneca,175543
2021-05-18,Estonia,Pfizer/BioNTech,395780
2021-05-18,Finland,Johnson&Johnson,0
2021-05-18,Finland,Moderna,220771
2021-05-18,Finland,Oxford/AstraZeneca,379052
2021-05-18,Finland,Pfizer/BioNTech,2073799
2021-05-18,France,Johnson&Johnson,171022
2021-05-18,France,Moderna,2736600
2021-05-18,France,Oxford/AstraZeneca,4471308
2021-05-18,France,Pfizer/BioNTech,23081019
2021-05-18,Germany,Johnson&Johnson,75128
2021-05-18,Germany,Moderna,3043407
2021-05-18,Germany,Oxford/AstraZeneca,7985011
2021-05-18,Germany,Pfizer/BioNTech,30653209
2021-05-18,Hungary,Johnson&Johnson,43498
2021-05-18,Hungary,Moderna,490093
2021-05-18,Hungary,Oxford/AstraZeneca,784191
2021-05-18,Hungary,Pfizer/BioNTech,3342876
2021-05-18,Hungary,Sinopharm/Beijing,1568483
2021-05-18,Hungary,Sputnik V,1648778
2021-05-18,Iceland,Johnson&Johnson,9254
2021-05-18,Iceland,Moderna,22548
2021-05-18,Iceland,Oxford/AstraZeneca,62790
2021-05-18,Iceland,Pfizer/BioNTech,125660
2021-05-18,Ireland,Johnson&Johnson,40098
2021-05-18,Ireland,Moderna,152490
2021-05-18,Ireland,Oxford/AstraZeneca,605901
2021-05-18,Ireland,Pfizer/BioNTech,1605093
2021-05-18,Italy,Johnson&Johnson,297183
2021-05-18,Italy,Moderna,2384122
2021-05-18,Italy,Oxford/AstraZeneca,6111572
2021-05-18,Italy,Pfizer/BioNTech,19793768
2021-05-18,Latvia,Johnson&Johnson,4647
2021-05-18,Latvia,Moderna,112392
2021-05-18,Latvia,Oxford/AstraZeneca,174053
2021-05-18,Latvia,Pfizer/BioNTech,259777
2021-05-18,Lithuania,Johnson&Johnson,10556
2021-05-18,Lithuania,Moderna,124506
2021-05-18,Lithuania,Oxford/AstraZeneca,292123
2021-05-18,Lithuania,Pfizer/BioNTech,933126
2021-05-18,Luxembourg,Johnson&Johnson,11062
2021-05-18,Luxembourg,Moderna,31263
2021-05-18,Luxembourg,Oxford/AstraZeneca,61009
2021-05-18,Luxembourg,Pfizer/BioNTech,216537
2021-05-18,Netherlands,Johnson&Johnson,142407
2021-05-18,Netherlands,Moderna,535608
2021-05-18,Netherlands,Oxford/AstraZeneca,1839241
2021-05-18,Netherlands,Pfizer/BioNTech,6105913
2021-05-18,Poland,Johnson&Johnson,407529
2021-05-18,Poland,Moderna,1805481
2021-05-18,Poland,Oxford/AstraZeneca,3124700
2021-05-18,Poland,Pfizer/BioNTech,12684357
2021-05-18,Portugal,Johnson&Johnson,55156
2021-05-18,Portugal,Moderna,434116
2021-05-18,Portugal,Oxford/AstraZeneca,1176726
2021-05-18,Portugal,Pfizer/BioNTech,3521623
2021-05-18,Slovakia,Moderna,229623
2021-05-18,Slovakia,Oxford/AstraZeneca,562104
2021-05-18,Slovakia,Pfizer/BioNTech,1543106
2021-05-18,Slovenia,Johnson&Johnson,15911
2021-05-18,Slovenia,Moderna,105062
2021-05-18,Slovenia,Oxford/AstraZeneca,192621
2021-05-18,Slovenia,Pfizer/BioNTech,639710
2021-05-18,Spain,Johnson&Johnson,319867
2021-05-18,Spain,Moderna,2138886
2021-05-18,Spain,Oxford/AstraZeneca,4936500
2021-05-18,Spain,Pfizer/BioNTech,17280242
2021-05-18,Sweden,Moderna,451289
2021-05-18,Sweden,Oxford/AstraZeneca,790577
2021-05-18,Sweden,Pfizer/BioNTech,3597769
2021-05-18,Switzerland,Moderna,2075669
2021-05-18,Switzerland,Pfizer/BioNTech,1850404
2021-05-18,United States,Johnson&Johnson,9751200
2021-05-18,United States,Moderna,117620781
2021-05-18,United States,Pfizer/BioNTech,147961277
