tDate,Country,Vaccine,NumberOfVaccinated
2022-01-28,Austria,Johnson&Johnson,359353
2022-01-28,Austria,Moderna,1548362
2022-01-28,Austria,Oxford/AstraZeneca,1584475
2022-01-28,Austria,Pfizer/BioNTech,13059940
2022-01-28,Belgium,Johnson&Johnson,415352
2022-01-28,Belgium,Moderna,3927763
2022-01-28,Belgium,Oxford/AstraZeneca,2843795
2022-01-28,Belgium,Pfizer/BioNTech,15164777
2022-01-28,Chile,CanSino,574066
2022-01-28,Chile,Oxford/AstraZeneca,548427
2022-01-28,Chile,Pfizer/BioNTech,7769141
2022-01-28,Chile,Sinovac,25073945
2022-01-28,Czechia,Johnson&Johnson,410883
2022-01-28,Czechia,Moderna,1535515
2022-01-28,Czechia,Oxford/AstraZeneca,886644
2022-01-28,Czechia,Pfizer/BioNTech,14175331
2022-01-28,Estonia,Johnson&Johnson,76313
2022-01-28,Estonia,Moderna,213376
2022-01-28,Estonia,Oxford/AstraZeneca,234380
2022-01-28,Estonia,Pfizer/BioNTech,1327513
2022-01-28,Finland,Johnson&Johnson,0
2022-01-28,Finland,Moderna,1519212
2022-01-28,Finland,Oxford/AstraZeneca,541385
2022-01-28,Finland,Pfizer/BioNTech,8122996
2022-01-28,France,Johnson&Johnson,1079902
2022-01-28,France,Moderna,22447600
2022-01-28,France,Oxford/AstraZeneca,7851466
2022-01-28,France,Pfizer/BioNTech,104853377
2022-01-28,Germany,Johnson&Johnson,3611973
2022-01-28,Germany,Moderna,28115711
2022-01-28,Germany,Oxford/AstraZeneca,12751435
2022-01-28,Germany,Pfizer/BioNTech,120152232
2022-01-28,Iceland,Johnson&Johnson,67
2022-01-28,Iceland,Moderna,5428
2022-01-28,Iceland,Oxford/AstraZeneca,1
2022-01-28,Iceland,Pfizer/BioNTech,52661
2022-01-28,Ireland,Johnson&Johnson,238212
2022-01-28,Ireland,Moderna,1155181
2022-01-28,Ireland,Oxford/AstraZeneca,1200221
2022-01-28,Ireland,Pfizer/BioNTech,6946361
2022-01-28,Italy,Johnson&Johnson,1504731
2022-01-28,Italy,Moderna,30301701
2022-01-28,Italy,Pfizer/BioNTech,83081838
2022-01-28,Latvia,Johnson&Johnson,290202
2022-01-28,Latvia,Moderna,675998
2022-01-28,Latvia,Oxford/AstraZeneca,262574
2022-01-28,Latvia,Pfizer/BioNTech,1550828
2022-01-28,Lithuania,Johnson&Johnson,291743
2022-01-28,Lithuania,Moderna,320579
2022-01-28,Lithuania,Oxford/AstraZeneca,536304
2022-01-28,Lithuania,Pfizer/BioNTech,3067630
2022-01-28,Luxembourg,Johnson&Johnson,41376
2022-01-28,Luxembourg,Moderna,280056
2022-01-28,Luxembourg,Oxford/AstraZeneca,105271
2022-01-28,Luxembourg,Pfizer/BioNTech,681083
2022-01-28,Netherlands,Johnson&Johnson,867742
2022-01-28,Netherlands,Moderna,6326007
2022-01-28,Netherlands,Oxford/AstraZeneca,2800752
2022-01-28,Netherlands,Pfizer/BioNTech,21627854
2022-01-28,Poland,Johnson&Johnson,2619797
2022-01-28,Poland,Moderna,3556344
2022-01-28,Poland,Oxford/AstraZeneca,5288781
2022-01-28,Poland,Pfizer/BioNTech,36748722
2022-01-28,Portugal,Johnson&Johnson,1130579
2022-01-28,Portugal,Moderna,3071705
2022-01-28,Portugal,Oxford/AstraZeneca,2234746
2022-01-28,Portugal,Pfizer/BioNTech,13979333
2022-01-28,Slovakia,Johnson&Johnson,178296
2022-01-28,Slovakia,Moderna,657038
2022-01-28,Slovakia,Pfizer/BioNTech,4818709
2022-01-28,Slovenia,Johnson&Johnson,136390
2022-01-28,Slovenia,Moderna,235188
2022-01-28,Slovenia,Oxford/AstraZeneca,327036
2022-01-28,Slovenia,Pfizer/BioNTech,2133919
2022-01-28,South Korea,Johnson&Johnson,1538619
2022-01-28,South Korea,Moderna,22573071
2022-01-28,South Korea,Oxford/AstraZeneca,22221698
2022-01-28,South Korea,Pfizer/BioNTech,67627006
2022-01-28,Spain,Johnson&Johnson,1982016
2022-01-28,Spain,Moderna,20103907
2022-01-28,Spain,Oxford/AstraZeneca,9796745
2022-01-28,Spain,Pfizer/BioNTech,56314658
2022-01-28,Sweden,Moderna,2844010
2022-01-28,Sweden,Oxford/AstraZeneca,1335017
2022-01-28,Sweden,Pfizer/BioNTech,13772248
2022-01-28,Switzerland,Johnson&Johnson,58188
2022-01-28,Switzerland,Moderna,9605562
2022-01-28,Switzerland,Pfizer/BioNTech,5599819
2022-01-28,United States,Johnson&Johnson,18143188
2022-01-28,United States,Moderna,203671645
2022-01-28,United States,Pfizer/BioNTech,314951464
