tDate,Country,Vaccine,NumberOfVaccinated
2022-10-06,Czechia,Johnson&Johnson,413789
2022-10-06,Czechia,Moderna,1632711
2022-10-06,Czechia,Novavax,10369
2022-10-06,Czechia,Pfizer/BioNTech,15188375
2022-10-06,France,Johnson&Johnson,1089594
2022-10-06,France,Moderna,23935041
2022-10-06,France,Novavax,32707
2022-10-06,France,Pfizer/BioNTech,117198501
2022-10-06,Germany,Johnson&Johnson,3751828
2022-10-06,Germany,Moderna,31543202
2022-10-06,Germany,Novavax,147767
2022-10-06,Germany,Pfizer/BioNTech,137537115
2022-10-06,Germany,Valneva,839
2022-10-06,Italy,Moderna,34237901
2022-10-06,Italy,Pfizer/BioNTech,92970988
2022-10-06,Japan,Moderna,78807428
2022-10-06,Japan,Novavax,217499
2022-10-06,Japan,Pfizer/BioNTech,246021230
2022-10-06,South Korea,Johnson&Johnson,1544506
2022-10-06,South Korea,Moderna,25245610
2022-10-06,South Korea,Novavax,831907
2022-10-06,South Korea,Pfizer/BioNTech,81229405
2022-10-06,South Korea,SKYCovione,610
