tDate,Country,Vaccine,NumberOfVaccinated
2021-06-17,Chile,CanSino,215639
2021-06-17,Chile,Oxford/AstraZeneca,375119
2021-06-17,Chile,Pfizer/BioNTech,3906014
2021-06-17,Chile,Sinovac,16786596
2021-06-17,Czechia,Johnson&Johnson,76215
2021-06-17,Czechia,Moderna,616866
2021-06-17,Czechia,Oxford/AstraZeneca,667716
2021-06-17,Czechia,Pfizer/BioNTech,5668467
2021-06-17,France,Johnson&Johnson,481258
2021-06-17,France,Moderna,4258669
2021-06-17,France,Oxford/AstraZeneca,6139144
2021-06-17,France,Pfizer/BioNTech,36096765
2021-06-17,Germany,Johnson&Johnson,1561492
2021-06-17,Germany,Moderna,5353358
2021-06-17,Germany,Oxford/AstraZeneca,10330609
2021-06-17,Germany,Pfizer/BioNTech,47644365
2021-06-17,Italy,Johnson&Johnson,1172331
2021-06-17,Italy,Moderna,4187875
2021-06-17,Italy,Oxford/AstraZeneca,8173400
2021-06-17,Italy,Pfizer/BioNTech,30967157
2021-06-17,Latvia,Johnson&Johnson,44075
2021-06-17,Latvia,Moderna,185679
2021-06-17,Latvia,Oxford/AstraZeneca,263443
2021-06-17,Latvia,Pfizer/BioNTech,551505
2021-06-17,Lithuania,Johnson&Johnson,83024
2021-06-17,Lithuania,Moderna,189312
2021-06-17,Lithuania,Oxford/AstraZeneca,391438
2021-06-17,Lithuania,Pfizer/BioNTech,1392652
2021-06-17,United States,Johnson&Johnson,11812739
2021-06-17,United States,Moderna,130359975
2021-06-17,United States,Pfizer/BioNTech,172556760
