tDate,Country,Vaccine,NumberOfVaccinated
2021-05-04,Austria,Johnson&Johnson,6363
2021-05-04,Austria,Moderna,345438
2021-05-04,Austria,Oxford/AstraZeneca,755133
2021-05-04,Austria,Pfizer/BioNTech,2580808
2021-05-04,Belgium,Johnson&Johnson,23279
2021-05-04,Belgium,Moderna,341620
2021-05-04,Belgium,Oxford/AstraZeneca,996744
2021-05-04,Belgium,Pfizer/BioNTech,3338548
2021-05-04,Chile,Oxford/AstraZeneca,61187
2021-05-04,Chile,Pfizer/BioNTech,2239185
2021-05-04,Chile,Sinovac,12907408
2021-05-04,Czechia,Johnson&Johnson,9074
2021-05-04,Czechia,Moderna,343404
2021-05-04,Czechia,Oxford/AstraZeneca,387332
2021-05-04,Czechia,Pfizer/BioNTech,2630057
2021-05-04,Denmark,Moderna,190261
2021-05-04,Denmark,Oxford/AstraZeneca,151183
2021-05-04,Denmark,Pfizer/BioNTech,2042695
2021-05-04,Estonia,Johnson&Johnson,349
2021-05-04,Estonia,Moderna,34759
2021-05-04,Estonia,Oxford/AstraZeneca,156889
2021-05-04,Estonia,Pfizer/BioNTech,287850
2021-05-04,Finland,Johnson&Johnson,0
2021-05-04,Finland,Moderna,160979
2021-05-04,Finland,Oxford/AstraZeneca,358232
2021-05-04,Finland,Pfizer/BioNTech,1643489
2021-05-04,France,Johnson&Johnson,74916
2021-05-04,France,Moderna,1964907
2021-05-04,France,Oxford/AstraZeneca,4027077
2021-05-04,France,Pfizer/BioNTech,17515259
2021-05-04,Germany,Johnson&Johnson,11718
2021-05-04,Germany,Moderna,1983925
2021-05-04,Germany,Oxford/AstraZeneca,6150192
2021-05-04,Germany,Pfizer/BioNTech,23517406
2021-05-04,Hungary,Johnson&Johnson,3083
2021-05-04,Hungary,Moderna,360765
2021-05-04,Hungary,Oxford/AstraZeneca,721669
2021-05-04,Hungary,Pfizer/BioNTech,2707983
2021-05-04,Hungary,Sinopharm/Beijing,1473976
2021-05-04,Hungary,Sputnik V,1532293
2021-05-04,Iceland,Johnson&Johnson,524
2021-05-04,Iceland,Moderna,12478
2021-05-04,Iceland,Oxford/AstraZeneca,45161
2021-05-04,Iceland,Pfizer/BioNTech,99285
2021-05-04,Ireland,Johnson&Johnson,263
2021-05-04,Ireland,Moderna,90494
2021-05-04,Ireland,Oxford/AstraZeneca,513349
2021-05-04,Ireland,Pfizer/BioNTech,1265468
2021-05-04,Italy,Johnson&Johnson,118370
2021-05-04,Italy,Moderna,1680204
2021-05-04,Italy,Oxford/AstraZeneca,4722546
2021-05-04,Italy,Pfizer/BioNTech,15284792
2021-05-04,Latvia,Johnson&Johnson,330
2021-05-04,Latvia,Moderna,75902
2021-05-04,Latvia,Oxford/AstraZeneca,145215
2021-05-04,Latvia,Pfizer/BioNTech,117091
2021-05-04,Lithuania,Johnson&Johnson,888
2021-05-04,Lithuania,Moderna,89067
2021-05-04,Lithuania,Oxford/AstraZeneca,222448
2021-05-04,Lithuania,Pfizer/BioNTech,733252
2021-05-04,Luxembourg,Johnson&Johnson,5949
2021-05-04,Luxembourg,Moderna,18927
2021-05-04,Luxembourg,Oxford/AstraZeneca,53180
2021-05-04,Luxembourg,Pfizer/BioNTech,163221
2021-05-04,Netherlands,Johnson&Johnson,95473
2021-05-04,Netherlands,Moderna,374381
2021-05-04,Netherlands,Oxford/AstraZeneca,1500912
2021-05-04,Netherlands,Pfizer/BioNTech,4625811
2021-05-04,Poland,Johnson&Johnson,169931
2021-05-04,Poland,Moderna,1294320
2021-05-04,Poland,Oxford/AstraZeneca,2496870
2021-05-04,Poland,Pfizer/BioNTech,9902197
2021-05-04,Portugal,Johnson&Johnson,13593
2021-05-04,Portugal,Moderna,300524
2021-05-04,Portugal,Oxford/AstraZeneca,936097
2021-05-04,Portugal,Pfizer/BioNTech,2829772
2021-05-04,Slovakia,Moderna,169794
2021-05-04,Slovakia,Oxford/AstraZeneca,472369
2021-05-04,Slovakia,Pfizer/BioNTech,1202148
2021-05-04,Slovenia,Johnson&Johnson,1649
2021-05-04,Slovenia,Moderna,77469
2021-05-04,Slovenia,Oxford/AstraZeneca,141592
2021-05-04,Slovenia,Pfizer/BioNTech,523059
2021-05-04,Spain,Johnson&Johnson,190523
2021-05-04,Spain,Moderna,1333232
2021-05-04,Spain,Oxford/AstraZeneca,4590858
2021-05-04,Spain,Pfizer/BioNTech,13767743
2021-05-04,Sweden,Moderna,351632
2021-05-04,Sweden,Oxford/AstraZeneca,719660
2021-05-04,Sweden,Pfizer/BioNTech,2913808
2021-05-04,Switzerland,Moderna,1483629
2021-05-04,Switzerland,Pfizer/BioNTech,1487252
2021-05-04,United States,Johnson&Johnson,8449067
2021-05-04,United States,Moderna,107477821
2021-05-04,United States,Pfizer/BioNTech,131657484
