tDate,Country,Vaccine,NumberOfVaccinated
2021-11-02,Chile,CanSino,571594
2021-11-02,Chile,Oxford/AstraZeneca,530160
2021-11-02,Chile,Pfizer/BioNTech,7399837
2021-11-02,Chile,Sinovac,22667281
2021-11-02,Czechia,Johnson&Johnson,289707
2021-11-02,Czechia,Moderna,958468
2021-11-02,Czechia,Oxford/AstraZeneca,882461
2021-11-02,Czechia,Pfizer/BioNTech,10210974
2021-11-02,France,Johnson&Johnson,1048279
2021-11-02,France,Moderna,11150764
2021-11-02,France,Oxford/AstraZeneca,7795664
2021-11-02,France,Pfizer/BioNTech,79354088
2021-11-02,Germany,Johnson&Johnson,3312731
2021-11-02,Germany,Moderna,9800457
2021-11-02,Germany,Oxford/AstraZeneca,12705636
2021-11-02,Germany,Pfizer/BioNTech,86449698
2021-11-02,Iceland,Johnson&Johnson,54033
2021-11-02,Iceland,Moderna,63090
2021-11-02,Iceland,Oxford/AstraZeneca,115550
2021-11-02,Iceland,Pfizer/BioNTech,340431
2021-11-02,Italy,Johnson&Johnson,1491875
2021-11-02,Italy,Moderna,11380240
2021-11-02,Italy,Pfizer/BioNTech,65070068
2021-11-02,Latvia,Johnson&Johnson,235318
2021-11-02,Latvia,Moderna,293500
2021-11-02,Latvia,Oxford/AstraZeneca,262477
2021-11-02,Latvia,Pfizer/BioNTech,1193858
2021-11-02,South Korea,Johnson&Johnson,1487480
2021-11-02,South Korea,Moderna,12168907
2021-11-02,South Korea,Oxford/AstraZeneca,22103227
2021-11-02,South Korea,Pfizer/BioNTech,43104543
2021-11-02,Switzerland,Johnson&Johnson,22341
2021-11-02,Switzerland,Moderna,7265441
2021-11-02,Switzerland,Pfizer/BioNTech,3814335
2021-11-02,United States,Johnson&Johnson,15684476
2021-11-02,United States,Moderna,159747250
2021-11-02,United States,Pfizer/BioNTech,248071961
