tDate,Country,Vaccine,NumberOfVaccinated
2021-07-19,Chile,CanSino,495605
2021-07-19,Chile,Oxford/AstraZeneca,395921
2021-07-19,Chile,Pfizer/BioNTech,5701012
2021-07-19,Chile,Sinovac,18289373
2021-07-19,Czechia,Johnson&Johnson,108959
2021-07-19,Czechia,Moderna,815398
2021-07-19,Czechia,Oxford/AstraZeneca,815560
2021-07-19,Czechia,Pfizer/BioNTech,7878561
2021-07-19,France,Johnson&Johnson,712628
2021-07-19,France,Moderna,6196409
2021-07-19,France,Oxford/AstraZeneca,7491596
2021-07-19,France,Pfizer/BioNTech,51232640
2021-07-19,Germany,Johnson&Johnson,2260827
2021-07-19,Germany,Moderna,7979683
2021-07-19,Germany,Oxford/AstraZeneca,12294898
2021-07-19,Germany,Pfizer/BioNTech,64071013
2021-07-19,Iceland,Johnson&Johnson,52957
2021-07-19,Iceland,Moderna,40236
2021-07-19,Iceland,Oxford/AstraZeneca,114933
2021-07-19,Iceland,Pfizer/BioNTech,258834
2021-07-19,Italy,Johnson&Johnson,1295908
2021-07-19,Italy,Moderna,6116518
2021-07-19,Italy,Oxford/AstraZeneca,10622407
2021-07-19,Italy,Pfizer/BioNTech,44150624
2021-07-19,Japan,Moderna,2908790
2021-07-19,Japan,Pfizer/BioNTech,70274728
2021-07-19,Latvia,Johnson&Johnson,89994
2021-07-19,Latvia,Moderna,215678
2021-07-19,Latvia,Oxford/AstraZeneca,292890
2021-07-19,Latvia,Pfizer/BioNTech,685976
2021-07-19,Lithuania,Johnson&Johnson,140192
2021-07-19,Lithuania,Moderna,215850
2021-07-19,Lithuania,Oxford/AstraZeneca,486701
2021-07-19,Lithuania,Pfizer/BioNTech,1649690
2021-07-19,Switzerland,Moderna,5641076
2021-07-19,Switzerland,Pfizer/BioNTech,2919992
2021-07-19,United States,Johnson&Johnson,13046033
2021-07-19,United States,Moderna,136915879
2021-07-19,United States,Pfizer/BioNTech,188001345
