tDate,Country,Vaccine,NumberOfVaccinated
2023-03-16,Czechia,Johnson&Johnson,413809
2023-03-16,Czechia,Moderna,1641393
2023-03-16,Czechia,Pfizer/BioNTech,15666668
2023-03-16,France,Johnson&Johnson,1090917
2023-03-16,France,Moderna,24125916
2023-03-16,France,Novavax,39163
2023-03-16,France,Pfizer/BioNTech,121237890
2023-03-16,France,Sanofi/GSK,4161
2023-03-16,Germany,Johnson&Johnson,3761354
2023-03-16,Germany,Moderna,31585965
2023-03-16,Germany,Pfizer/BioNTech,138197949
2023-03-16,Germany,Valneva,7483
2023-03-16,Italy,Moderna,34333207
2023-03-16,Italy,Pfizer/BioNTech,95763801
2023-03-16,Italy,Sanofi/GSK,113
2023-03-16,South Korea,Johnson&Johnson,1516664
2023-03-16,South Korea,Novavax,260519
2023-03-16,South Korea,Pfizer/BioNTech,52258971
2023-03-16,South Korea,SKYCovione,553
