tDate,Country,Vaccine,NumberOfVaccinated
2021-09-29,Chile,CanSino,566341
2021-09-29,Chile,Oxford/AstraZeneca,508991
2021-09-29,Chile,Pfizer/BioNTech,7296152
2021-09-29,Chile,Sinovac,20558043
2021-09-29,Czechia,Johnson&Johnson,234413
2021-09-29,Czechia,Moderna,919163
2021-09-29,Czechia,Oxford/AstraZeneca,881387
2021-09-29,Czechia,Pfizer/BioNTech,9768795
2021-09-29,France,Johnson&Johnson,1040761
2021-09-29,France,Moderna,10378213
2021-09-29,France,Oxford/AstraZeneca,7789473
2021-09-29,France,Pfizer/BioNTech,75585230
2021-09-29,Germany,Johnson&Johnson,3179295
2021-09-29,Germany,Moderna,9664207
2021-09-29,Germany,Oxford/AstraZeneca,12691755
2021-09-29,Germany,Pfizer/BioNTech,82147779
2021-09-29,Iceland,Johnson&Johnson,53859
2021-09-29,Iceland,Moderna,62523
2021-09-29,Iceland,Oxford/AstraZeneca,115464
2021-09-29,Iceland,Pfizer/BioNTech,322757
2021-09-29,Italy,Johnson&Johnson,1474731
2021-09-29,Italy,Moderna,10644478
2021-09-29,Italy,Oxford/AstraZeneca,12147062
2021-09-29,Italy,Pfizer/BioNTech,60370491
2021-09-29,Latvia,Johnson&Johnson,130712
2021-09-29,Latvia,Moderna,245684
2021-09-29,Latvia,Oxford/AstraZeneca,272924
2021-09-29,Latvia,Pfizer/BioNTech,989432
2021-09-29,South Korea,Johnson&Johnson,1439317
2021-09-29,South Korea,Moderna,7422058
2021-09-29,South Korea,Oxford/AstraZeneca,21459833
2021-09-29,South Korea,Pfizer/BioNTech,32417046
2021-09-29,Switzerland,Moderna,6873908
2021-09-29,Switzerland,Pfizer/BioNTech,3542756
2021-09-29,United States,Johnson&Johnson,14977044
2021-09-29,United States,Moderna,151310851
2021-09-29,United States,Pfizer/BioNTech,225313214
