tDate,Country,Vaccine,NumberOfVaccinated
2022-06-02,Chile,CanSino,0
2022-06-02,Chile,Moderna,0
2022-06-02,Chile,Oxford/AstraZeneca,549659
2022-06-02,Chile,Pfizer/BioNTech,7989767
2022-06-02,Chile,Sinovac,25812366
2022-06-02,Czechia,Moderna,1599074
2022-06-02,Czechia,Novavax,7968
2022-06-02,Czechia,Pfizer/BioNTech,14731897
2022-06-02,France,Johnson&Johnson,1087578
2022-06-02,France,Moderna,23697115
2022-06-02,France,Novavax,21301
2022-06-02,France,Oxford/AstraZeneca,7859546
2022-06-02,France,Pfizer/BioNTech,111983518
2022-06-02,Germany,Johnson&Johnson,3722440
2022-06-02,Germany,Moderna,30585432
2022-06-02,Germany,Novavax,122708
2022-06-02,Germany,Oxford/AstraZeneca,12878023
2022-06-02,Germany,Pfizer/BioNTech,132836940
2022-06-02,Italy,Moderna,34071040
2022-06-02,Italy,Pfizer/BioNTech,90032354
2022-06-02,Japan,Moderna,64465769
2022-06-02,Japan,Novavax,1444
2022-06-02,Japan,Oxford/AstraZeneca,117326
2022-06-02,Japan,Pfizer/BioNTech,216590418
2022-06-02,South Korea,Johnson&Johnson,1543327
2022-06-02,South Korea,Moderna,24688923
2022-06-02,South Korea,Novavax,533234
2022-06-02,South Korea,Oxford/AstraZeneca,20320411
2022-06-02,South Korea,Pfizer/BioNTech,78315171
2022-06-02,United States,Moderna,221900078
2022-06-02,United States,Pfizer/BioNTech,346954221
