tDate,Country,Vaccine,NumberOfVaccinated
2022-11-23,Czechia,Johnson&Johnson,413921
2022-11-23,Czechia,Moderna,1639536
2022-11-23,Czechia,Novavax,10880
2022-11-23,Czechia,Pfizer/BioNTech,15565388
2022-11-23,Germany,Johnson&Johnson,3754465
2022-11-23,Germany,Moderna,31549849
2022-11-23,Germany,Novavax,154142
2022-11-23,Germany,Pfizer/BioNTech,137847097
2022-11-23,Germany,Valneva,3969
2022-11-23,Italy,Moderna,34263957
2022-11-23,Italy,Pfizer/BioNTech,94612105
2022-11-23,Japan,Moderna,80967729
2022-11-23,Japan,Novavax,250450
2022-11-23,Japan,Pfizer/BioNTech,263604882
2022-11-23,South Korea,Johnson&Johnson,1544888
2022-11-23,South Korea,Moderna,25274219
2022-11-23,South Korea,Novavax,872853
2022-11-23,South Korea,Pfizer/BioNTech,81391748
2022-11-23,South Korea,SKYCovione,2049
