tDate,Country,Vaccine,NumberOfVaccinated
2021-07-10,Chile,CanSino,477073
2021-07-10,Chile,Oxford/AstraZeneca,386182
2021-07-10,Chile,Pfizer/BioNTech,5363284
2021-07-10,Chile,Sinovac,17872544
2021-07-10,Czechia,Johnson&Johnson,97959
2021-07-10,Czechia,Moderna,763221
2021-07-10,Czechia,Oxford/AstraZeneca,778299
2021-07-10,Czechia,Pfizer/BioNTech,7306624
2021-07-10,France,Johnson&Johnson,625212
2021-07-10,France,Moderna,5694499
2021-07-10,France,Oxford/AstraZeneca,7308931
2021-07-10,France,Pfizer/BioNTech,46752816
2021-07-10,Germany,Johnson&Johnson,2108352
2021-07-10,Germany,Moderna,7396700
2021-07-10,Germany,Oxford/AstraZeneca,12055864
2021-07-10,Germany,Pfizer/BioNTech,60297008
2021-07-10,Iceland,Johnson&Johnson,52661
2021-07-10,Iceland,Moderna,38166
2021-07-10,Iceland,Oxford/AstraZeneca,112798
2021-07-10,Iceland,Pfizer/BioNTech,248517
2021-07-10,Italy,Johnson&Johnson,1269302
2021-07-10,Italy,Moderna,5563321
2021-07-10,Italy,Oxford/AstraZeneca,9836468
2021-07-10,Italy,Pfizer/BioNTech,40622845
2021-07-10,Japan,Moderna,1915094
2021-07-10,Japan,Pfizer/BioNTech,59900674
2021-07-10,Latvia,Johnson&Johnson,75913
2021-07-10,Latvia,Moderna,211245
2021-07-10,Latvia,Oxford/AstraZeneca,291193
2021-07-10,Latvia,Pfizer/BioNTech,662620
2021-07-10,Lithuania,Johnson&Johnson,119534
2021-07-10,Lithuania,Moderna,210413
2021-07-10,Lithuania,Oxford/AstraZeneca,470324
2021-07-10,Lithuania,Pfizer/BioNTech,1612039
2021-07-10,Switzerland,Moderna,5314766
2021-07-10,Switzerland,Pfizer/BioNTech,2843094
2021-07-10,United States,Johnson&Johnson,12791315
2021-07-10,United States,Moderna,135643064
2021-07-10,United States,Pfizer/BioNTech,184861169
