tDate,Country,Vaccine,NumberOfVaccinated
2022-09-17,Czechia,Johnson&Johnson,413738
2022-09-17,Czechia,Moderna,1628749
2022-09-17,Czechia,Pfizer/BioNTech,15052914
2022-09-17,Germany,Johnson&Johnson,3751220
2022-09-17,Germany,Moderna,31500857
2022-09-17,Germany,Novavax,144548
2022-09-17,Germany,Pfizer/BioNTech,136949099
2022-09-17,Italy,Moderna,34231961
2022-09-17,Italy,Novavax,42901
2022-09-17,Italy,Pfizer/BioNTech,92603279
2022-09-17,South Korea,Johnson&Johnson,1544307
2022-09-17,South Korea,Moderna,25222695
2022-09-17,South Korea,Novavax,813935
2022-09-17,South Korea,Pfizer/BioNTech,81123805
2022-09-17,South Korea,SKYCovione,57
