tDate,Country,Vaccine,NumberOfVaccinated
2021-11-21,Chile,CanSino,572791
2021-11-21,Chile,Oxford/AstraZeneca,538175
2021-11-21,Chile,Pfizer/BioNTech,7487695
2021-11-21,Chile,Sinovac,23558602
2021-11-21,Czechia,Johnson&Johnson,362402
2021-11-21,Czechia,Moderna,1026881
2021-11-21,Czechia,Oxford/AstraZeneca,883164
2021-11-21,Czechia,Pfizer/BioNTech,10771436
2021-11-21,France,Johnson&Johnson,1053201
2021-11-21,France,Moderna,11365322
2021-11-21,France,Oxford/AstraZeneca,7800255
2021-11-21,France,Pfizer/BioNTech,82610487
2021-11-21,Germany,Johnson&Johnson,3387484
2021-11-21,Germany,Moderna,9981837
2021-11-21,Germany,Oxford/AstraZeneca,12711008
2021-11-21,Germany,Pfizer/BioNTech,91590289
2021-11-21,Iceland,Johnson&Johnson,54200
2021-11-21,Iceland,Moderna,63249
2021-11-21,Iceland,Oxford/AstraZeneca,115613
2021-11-21,Iceland,Pfizer/BioNTech,381675
2021-11-21,Italy,Johnson&Johnson,1494447
2021-11-21,Italy,Moderna,11923991
2021-11-21,Italy,Pfizer/BioNTech,68035811
2021-11-21,Latvia,Johnson&Johnson,264100
2021-11-21,Latvia,Moderna,354473
2021-11-21,Latvia,Pfizer/BioNTech,1301190
2021-11-21,South Korea,Johnson&Johnson,1506324
2021-11-21,South Korea,Moderna,13513087
2021-11-21,South Korea,Oxford/AstraZeneca,22139514
2021-11-21,South Korea,Pfizer/BioNTech,45912156
2021-11-21,Switzerland,Johnson&Johnson,34421
2021-11-21,Switzerland,Moderna,7482190
2021-11-21,Switzerland,Pfizer/BioNTech,3998711
2021-11-21,United States,Johnson&Johnson,16442908
2021-11-21,United States,Moderna,172316148
2021-11-21,United States,Pfizer/BioNTech,262228410
