Date,Country,Vaccine,NumberOfVaccinated
2021-08-21,Chile,CanSino,519008
2021-08-21,Chile,Oxford/AstraZeneca,477235
2021-08-21,Chile,Pfizer/BioNTech,7004709
2021-08-21,Chile,Sinovac,19054388
2021-08-21,Czechia,Johnson&Johnson,185048
2021-08-21,Czechia,Moderna,885294
2021-08-21,Czechia,Oxford/AstraZeneca,875963
2021-08-21,Czechia,Pfizer/BioNTech,9259642
2021-08-21,France,Johnson&Johnson,987065
2021-08-21,France,Moderna,8426955
2021-08-21,France,Oxford/AstraZeneca,7765916
2021-08-21,France,Pfizer/BioNTech,66671901
2021-08-21,Germany,Johnson&Johnson,2718182
2021-08-21,Germany,Moderna,9200764
2021-08-21,Germany,Oxford/AstraZeneca,12624105
2021-08-21,Germany,Pfizer/BioNTech,75153869
2021-08-21,Iceland,Johnson&Johnson,53606
2021-08-21,Iceland,Moderna,59721
2021-08-21,Iceland,Oxford/AstraZeneca,115377
2021-08-21,Iceland,Pfizer/BioNTech,285818
2021-08-21,Italy,Johnson&Johnson,1413961
2021-08-21,Italy,Moderna,8461378
2021-08-21,Italy,Oxford/AstraZeneca,12056444
2021-08-21,Italy,Pfizer/BioNTech,53299265
2021-08-21,Latvia,Johnson&Johnson,110730
2021-08-21,Latvia,Moderna,229080
2021-08-21,Latvia,Oxford/AstraZeneca,294191
2021-08-21,Latvia,Pfizer/BioNTech,827513
2021-08-21,Lithuania,Johnson&Johnson,319424
2021-08-21,Lithuania,Moderna,239592
2021-08-21,Lithuania,Oxford/AstraZeneca,528334
2021-08-21,Lithuania,Pfizer/BioNTech,1957239
2021-08-21,South Korea,Johnson&Johnson,1129804
2021-08-21,South Korea,Moderna,2346642
2021-08-21,South Korea,Oxford/AstraZeneca,15876339
2021-08-21,South Korea,Pfizer/BioNTech,16966270
2021-08-21,Switzerland,Moderna,6254573
2021-08-21,Switzerland,Pfizer/BioNTech,3149673
2021-08-21,United States,Johnson&Johnson,14099089
2021-08-21,United States,Moderna,143147929
2021-08-21,United States,Pfizer/BioNTech,204095863
