tDate,Country,Vaccine,NumberOfVaccinated
2021-11-24,Chile,CanSino,572926
2021-11-24,Chile,Oxford/AstraZeneca,539956
2021-11-24,Chile,Pfizer/BioNTech,7506815
2021-11-24,Chile,Sinovac,23672893
2021-11-24,Czechia,Johnson&Johnson,374341
2021-11-24,Czechia,Moderna,1046112
2021-11-24,Czechia,Oxford/AstraZeneca,883317
2021-11-24,Czechia,Pfizer/BioNTech,10908338
2021-11-24,France,Johnson&Johnson,1053912
2021-11-24,France,Moderna,11401122
2021-11-24,France,Oxford/AstraZeneca,7801408
2021-11-24,France,Pfizer/BioNTech,83433064
2021-11-24,Germany,Johnson&Johnson,3412965
2021-11-24,Germany,Moderna,10080669
2021-11-24,Germany,Oxford/AstraZeneca,12703721
2021-11-24,Germany,Pfizer/BioNTech,93401733
2021-11-24,Iceland,Johnson&Johnson,54214
2021-11-24,Iceland,Moderna,63265
2021-11-24,Iceland,Oxford/AstraZeneca,115630
2021-11-24,Iceland,Pfizer/BioNTech,404271
2021-11-24,Italy,Johnson&Johnson,1494855
2021-11-24,Italy,Moderna,12151498
2021-11-24,Italy,Oxford/AstraZeneca,12158158
2021-11-24,Italy,Pfizer/BioNTech,68687871
2021-11-24,Latvia,Johnson&Johnson,267252
2021-11-24,Latvia,Moderna,373410
2021-11-24,Latvia,Oxford/AstraZeneca,262569
2021-11-24,Latvia,Pfizer/BioNTech,1313705
2021-11-24,South Korea,Johnson&Johnson,1509647
2021-11-24,South Korea,Moderna,13635769
2021-11-24,South Korea,Oxford/AstraZeneca,22143971
2021-11-24,South Korea,Pfizer/BioNTech,46567261
2021-11-24,Switzerland,Johnson&Johnson,36162
2021-11-24,Switzerland,Moderna,7552924
2021-11-24,Switzerland,Pfizer/BioNTech,4066723
2021-11-24,United States,Johnson&Johnson,16488220
2021-11-24,United States,Moderna,173461121
2021-11-24,United States,Pfizer/BioNTech,264025943
