tDate,Country,Vaccine,NumberOfVaccinated
2022-05-30,Chile,CanSino,0
2022-05-30,Chile,Moderna,0
2022-05-30,Chile,Oxford/AstraZeneca,549678
2022-05-30,Chile,Pfizer/BioNTech,7985695
2022-05-30,Chile,Sinovac,25800823
2022-05-30,Czechia,Johnson&Johnson,412933
2022-05-30,Czechia,Moderna,1598628
2022-05-30,Czechia,Novavax,7880
2022-05-30,Czechia,Pfizer/BioNTech,14727445
2022-05-30,France,Johnson&Johnson,1087554
2022-05-30,France,Moderna,23691308
2022-05-30,France,Novavax,20744
2022-05-30,France,Oxford/AstraZeneca,7859482
2022-05-30,France,Pfizer/BioNTech,111853497
2022-05-30,Germany,Johnson&Johnson,3722320
2022-05-30,Germany,Moderna,30570554
2022-05-30,Germany,Novavax,121783
2022-05-30,Germany,Oxford/AstraZeneca,12878006
2022-05-30,Germany,Pfizer/BioNTech,132702723
2022-05-30,Italy,Moderna,34059663
2022-05-30,Italy,Novavax,41467
2022-05-30,Italy,Pfizer/BioNTech,89990761
2022-05-30,Japan,Moderna,64344614
2022-05-30,Japan,Novavax,244
2022-05-30,Japan,Oxford/AstraZeneca,117311
2022-05-30,Japan,Pfizer/BioNTech,216299273
2022-05-30,Latvia,Johnson&Johnson,293658
2022-05-30,Latvia,Moderna,714223
2022-05-30,Latvia,Pfizer/BioNTech,1620391
2022-05-30,South Korea,Johnson&Johnson,1543322
2022-05-30,South Korea,Moderna,24681557
2022-05-30,South Korea,Novavax,527066
2022-05-30,South Korea,Oxford/AstraZeneca,20320412
2022-05-30,South Korea,Pfizer/BioNTech,78263609
2022-05-30,Switzerland,Johnson&Johnson,60914
2022-05-30,Switzerland,Moderna,9799187
2022-05-30,Switzerland,Pfizer/BioNTech,5845103
