tDate,Country,Vaccine,NumberOfVaccinated
2022-06-26,Chile,Pfizer/BioNTech,8011341
2022-06-26,Chile,Sinovac,25854698
2022-06-26,Czechia,Moderna,1601526
2022-06-26,Czechia,Pfizer/BioNTech,14757163
2022-06-26,France,Moderna,23742526
2022-06-26,France,Novavax,24590
2022-06-26,France,Pfizer/BioNTech,112911592
2022-06-26,Germany,Moderna,31203884
2022-06-26,Germany,Novavax,128677
2022-06-26,Germany,Pfizer/BioNTech,134784732
2022-06-26,Italy,Moderna,34158969
2022-06-26,Italy,Pfizer/BioNTech,90323931
2022-06-26,Japan,Moderna,65153694
2022-06-26,Japan,Novavax,28688
2022-06-26,Japan,Pfizer/BioNTech,219335853
2022-06-26,Latvia,Pfizer/BioNTech,1622883
2022-06-26,South Korea,Moderna,24729073
2022-06-26,South Korea,Novavax,568311
2022-06-26,South Korea,Pfizer/BioNTech,78593194
