Date,Country,Vaccine,NumberOfVaccinated
2021-08-24,Austria,Johnson&Johnson,246217
2021-08-24,Austria,Moderna,1005130
2021-08-24,Austria,Oxford/AstraZeneca,1587013
2021-08-24,Austria,Pfizer/BioNTech,7236545
2021-08-24,Belgium,Johnson&Johnson,343067
2021-08-24,Belgium,Moderna,1297527
2021-08-24,Belgium,Oxford/AstraZeneca,2822648
2021-08-24,Belgium,Pfizer/BioNTech,10646169
2021-08-24,Chile,CanSino,529319
2021-08-24,Chile,Oxford/AstraZeneca,483171
2021-08-24,Chile,Pfizer/BioNTech,7012673
2021-08-24,Chile,Sinovac,19131099
2021-08-24,Czechia,Johnson&Johnson,190474
2021-08-24,Czechia,Moderna,888339
2021-08-24,Czechia,Oxford/AstraZeneca,876665
2021-08-24,Czechia,Pfizer/BioNTech,9351749
2021-08-24,Estonia,Johnson&Johnson,44493
2021-08-24,Estonia,Moderna,118569
2021-08-24,Estonia,Oxford/AstraZeneca,236507
2021-08-24,Estonia,Pfizer/BioNTech,833467
2021-08-24,Finland,Johnson&Johnson,0
2021-08-24,Finland,Moderna,667973
2021-08-24,Finland,Oxford/AstraZeneca,552709
2021-08-24,Finland,Pfizer/BioNTech,5202971
2021-08-24,France,Johnson&Johnson,993547
2021-08-24,France,Moderna,8576096
2021-08-24,France,Oxford/AstraZeneca,7768408
2021-08-24,France,Pfizer/BioNTech,67668657
2021-08-24,Germany,Johnson&Johnson,2753247
2021-08-24,Germany,Moderna,9272372
2021-08-24,Germany,Oxford/AstraZeneca,12631925
2021-08-24,Germany,Pfizer/BioNTech,75671417
2021-08-24,Hungary,Johnson&Johnson,135704
2021-08-24,Hungary,Moderna,680986
2021-08-24,Hungary,Oxford/AstraZeneca,1237795
2021-08-24,Hungary,Pfizer/BioNTech,4603862
2021-08-24,Hungary,Sinopharm/Beijing,2083594
2021-08-24,Hungary,Sputnik V,1799104
2021-08-24,Iceland,Johnson&Johnson,53617
2021-08-24,Iceland,Moderna,59798
2021-08-24,Iceland,Oxford/AstraZeneca,115381
2021-08-24,Iceland,Pfizer/BioNTech,294530
2021-08-24,Ireland,Johnson&Johnson,230121
2021-08-24,Ireland,Moderna,555931
2021-08-24,Ireland,Oxford/AstraZeneca,1187570
2021-08-24,Ireland,Pfizer/BioNTech,4428125
2021-08-24,Italy,Johnson&Johnson,1421924
2021-08-24,Italy,Moderna,8635481
2021-08-24,Italy,Oxford/AstraZeneca,12082417
2021-08-24,Italy,Pfizer/BioNTech,53798873
2021-08-24,Latvia,Johnson&Johnson,111513
2021-08-24,Latvia,Moderna,230252
2021-08-24,Latvia,Oxford/AstraZeneca,294250
2021-08-24,Latvia,Pfizer/BioNTech,838135
2021-08-24,Lithuania,Johnson&Johnson,329498
2021-08-24,Lithuania,Moderna,241833
2021-08-24,Lithuania,Oxford/AstraZeneca,529269
2021-08-24,Lithuania,Pfizer/BioNTech,1978972
2021-08-24,Luxembourg,Johnson&Johnson,34870
2021-08-24,Luxembourg,Moderna,69651
2021-08-24,Luxembourg,Oxford/AstraZeneca,105074
2021-08-24,Luxembourg,Pfizer/BioNTech,489448
2021-08-24,Netherlands,Johnson&Johnson,786420
2021-08-24,Netherlands,Moderna,1946059
2021-08-24,Netherlands,Oxford/AstraZeneca,2826671
2021-08-24,Netherlands,Pfizer/BioNTech,16322177
2021-08-24,Poland,Johnson&Johnson,1686373
2021-08-24,Poland,Moderna,3020791
2021-08-24,Poland,Oxford/AstraZeneca,5271138
2021-08-24,Poland,Pfizer/BioNTech,24593741
2021-08-24,Portugal,Johnson&Johnson,1076662
2021-08-24,Portugal,Moderna,1611010
2021-08-24,Portugal,Oxford/AstraZeneca,2173576
2021-08-24,Portugal,Pfizer/BioNTech,9192486
2021-08-24,Slovakia,Johnson&Johnson,62420
2021-08-24,Slovakia,Moderna,465293
2021-08-24,Slovakia,Oxford/AstraZeneca,837250
2021-08-24,Slovakia,Pfizer/BioNTech,2970040
2021-08-24,Slovakia,Sputnik V,38170
2021-08-24,South Korea,Johnson&Johnson,1143550
2021-08-24,South Korea,Moderna,2378826
2021-08-24,South Korea,Oxford/AstraZeneca,17253090
2021-08-24,South Korea,Pfizer/BioNTech,17690397
2021-08-24,Spain,Johnson&Johnson,1924019
2021-08-24,Spain,Moderna,7449671
2021-08-24,Spain,Oxford/AstraZeneca,9717764
2021-08-24,Spain,Pfizer/BioNTech,43098452
2021-08-24,Sweden,Moderna,1404725
2021-08-24,Sweden,Oxford/AstraZeneca,1330496
2021-08-24,Sweden,Pfizer/BioNTech,9346303
2021-08-24,Switzerland,Moderna,6284679
2021-08-24,Switzerland,Pfizer/BioNTech,3167027
2021-08-24,United States,Johnson&Johnson,14160458
2021-08-24,United States,Moderna,143785747
2021-08-24,United States,Pfizer/BioNTech,205626564
