tDate,Country,Vaccine,NumberOfVaccinated
2022-12-19,Czechia,Johnson&Johnson,414011
2022-12-19,Czechia,Moderna,1640589
2022-12-19,Czechia,Novavax,11030
2022-12-19,Czechia,Pfizer/BioNTech,15632747
2022-12-19,France,Johnson&Johnson,1090305
2022-12-19,France,Moderna,24086583
2022-12-19,France,Novavax,36337
2022-12-19,France,Pfizer/BioNTech,119930699
2022-12-19,Germany,Johnson&Johnson,3756865
2022-12-19,Germany,Moderna,31558668
2022-12-19,Germany,Novavax,156277
2022-12-19,Germany,Oxford/AstraZeneca,12795508
2022-12-19,Germany,Pfizer/BioNTech,137933224
2022-12-19,Germany,Valneva,4986
2022-12-19,Italy,Moderna,34278614
2022-12-19,Italy,Pfizer/BioNTech,95242767
2022-12-19,Japan,Moderna,82396695
2022-12-19,Japan,Novavax,271550
2022-12-19,Japan,Pfizer/BioNTech,282460457
2022-12-19,South Korea,Johnson&Johnson,1518105
2022-12-19,South Korea,Novavax,251809
2022-12-19,South Korea,Pfizer/BioNTech,52596712
2022-12-19,South Korea,SKYCovione,412
2022-12-19,Switzerland,Moderna,10589168
2022-12-19,Switzerland,Novavax,3005
2022-12-19,Switzerland,Pfizer/BioNTech,6179989
