tDate,Country,Vaccine,NumberOfVaccinated
2022-12-12,Czechia,Johnson&Johnson,413973
2022-12-12,Czechia,Moderna,1640423
2022-12-12,Czechia,Novavax,10993
2022-12-12,Czechia,Pfizer/BioNTech,15621680
2022-12-12,France,Johnson&Johnson,1090228
2022-12-12,France,Moderna,24070031
2022-12-12,France,Novavax,35823
2022-12-12,France,Pfizer/BioNTech,119419415
2022-12-12,Germany,Johnson&Johnson,3756663
2022-12-12,Germany,Moderna,31558014
2022-12-12,Germany,Novavax,155773
2022-12-12,Germany,Pfizer/BioNTech,137914176
2022-12-12,Germany,Valneva,4695
2022-12-12,Italy,Moderna,34272265
2022-12-12,Italy,Pfizer/BioNTech,95066800
2022-12-12,Japan,Moderna,82026006
2022-12-12,Japan,Novavax,266360
2022-12-12,Japan,Pfizer/BioNTech,277396744
2022-12-12,South Korea,Johnson&Johnson,1545074
2022-12-12,South Korea,Moderna,25279434
2022-12-12,South Korea,Novavax,885293
2022-12-12,South Korea,Pfizer/BioNTech,81422353
2022-12-12,South Korea,SKYCovione,2244
2022-12-12,Switzerland,Johnson&Johnson,63196
2022-12-12,Switzerland,Moderna,10568533
2022-12-12,Switzerland,Novavax,2864
2022-12-12,Switzerland,Pfizer/BioNTech,6166800
