tDate,Country,Vaccine,NumberOfVaccinated
2022-10-10,Czechia,Johnson&Johnson,413820
2022-10-10,Czechia,Moderna,1633322
2022-10-10,Czechia,Novavax,10401
2022-10-10,Czechia,Pfizer/BioNTech,15217212
2022-10-10,Germany,Johnson&Johnson,3751920
2022-10-10,Germany,Moderna,31544991
2022-10-10,Germany,Novavax,148259
2022-10-10,Germany,Pfizer/BioNTech,137568557
2022-10-10,Germany,Valneva,1019
2022-10-10,Italy,Moderna,34239348
2022-10-10,Italy,Pfizer/BioNTech,93070772
2022-10-10,Japan,Moderna,78905552
2022-10-10,Japan,Novavax,219802
2022-10-10,Japan,Pfizer/BioNTech,246494472
2022-10-10,South Korea,Moderna,25247757
2022-10-10,South Korea,Novavax,834387
2022-10-10,South Korea,Pfizer/BioNTech,81241234
2022-10-10,South Korea,SKYCovione,699
