tDate,Country,Vaccine,NumberOfVaccinated
2022-04-25,Chile,CanSino,0
2022-04-25,Chile,Oxford/AstraZeneca,549629
2022-04-25,Chile,Pfizer/BioNTech,7952346
2022-04-25,Chile,Sinovac,25707986
2022-04-25,Czechia,Johnson&Johnson,412714
2022-04-25,Czechia,Moderna,1591690
2022-04-25,Czechia,Novavax,6135
2022-04-25,Czechia,Pfizer/BioNTech,14662899
2022-04-25,France,Johnson&Johnson,1086804
2022-04-25,France,Moderna,23618992
2022-04-25,France,Oxford/AstraZeneca,7858704
2022-04-25,France,Pfizer/BioNTech,110193744
2022-04-25,Germany,Johnson&Johnson,3629313
2022-04-25,Germany,Moderna,29535748
2022-04-25,Germany,Novavax,105625
2022-04-25,Germany,Oxford/AstraZeneca,12758866
2022-04-25,Germany,Pfizer/BioNTech,126659494
2022-04-25,Italy,Moderna,33780943
2022-04-25,Italy,Novavax,38977
2022-04-25,Italy,Pfizer/BioNTech,89122881
2022-04-25,Latvia,Johnson&Johnson,293429
2022-04-25,Latvia,Moderna,712653
2022-04-25,Latvia,Novavax,311
2022-04-25,Latvia,Pfizer/BioNTech,1615004
2022-04-25,South Korea,Johnson&Johnson,1542888
2022-04-25,South Korea,Moderna,24382647
2022-04-25,South Korea,Novavax,324874
2022-04-25,South Korea,Oxford/AstraZeneca,20318649
2022-04-25,South Korea,Pfizer/BioNTech,75426327
2022-04-25,Switzerland,Johnson&Johnson,60464
2022-04-25,Switzerland,Moderna,9778106
2022-04-25,Switzerland,Pfizer/BioNTech,5819691
2022-04-25,United States,Johnson&Johnson,18680233
2022-04-25,United States,Moderna,215533577
2022-04-25,United States,Pfizer/BioNTech,338066044
