tDate,Country,Vaccine,NumberOfVaccinated
2022-07-06,Chile,Pfizer/BioNTech,8020879
2022-07-06,Chile,Sinovac,25872354
2022-07-06,Czechia,Moderna,1602297
2022-07-06,Czechia,Pfizer/BioNTech,14764899
2022-07-06,France,Johnson&Johnson,1088275
2022-07-06,France,Moderna,23795313
2022-07-06,France,Novavax,26243
2022-07-06,France,Pfizer/BioNTech,113819860
2022-07-06,Germany,Johnson&Johnson,3747967
2022-07-06,Germany,Moderna,31247661
2022-07-06,Germany,Novavax,130690
2022-07-06,Germany,Oxford/AstraZeneca,12794628
2022-07-06,Germany,Pfizer/BioNTech,135110711
2022-07-06,Italy,Moderna,34198821
2022-07-06,Italy,Novavax,42391
2022-07-06,Italy,Pfizer/BioNTech,90449400
2022-07-06,Japan,Moderna,65488602
2022-07-06,Japan,Novavax,40515
2022-07-06,Japan,Oxford/AstraZeneca,117555
2022-07-06,Japan,Pfizer/BioNTech,220711868
2022-07-06,South Korea,Johnson&Johnson,1543625
2022-07-06,South Korea,Moderna,24743494
2022-07-06,South Korea,Novavax,579825
2022-07-06,South Korea,Pfizer/BioNTech,78685779
2022-07-06,United States,Johnson&Johnson,18833540
2022-07-06,United States,Moderna,225253126
2022-07-06,United States,Pfizer/BioNTech,352959331
