tDate,Country,Vaccine,NumberOfVaccinated
2023-02-23,Czechia,Johnson&Johnson,413741
2023-02-23,Czechia,Moderna,1641277
2023-02-23,Czechia,Pfizer/BioNTech,15663002
2023-02-23,France,Moderna,24122582
2023-02-23,France,Novavax,38762
2023-02-23,France,Pfizer/BioNTech,121176689
2023-02-23,France,Sanofi/GSK,3811
2023-02-23,Germany,Johnson&Johnson,3761249
2023-02-23,Germany,Moderna,31585429
2023-02-23,Germany,Novavax,159867
2023-02-23,Germany,Pfizer/BioNTech,138191348
2023-02-23,Germany,Valneva,7078
2023-02-23,Italy,Moderna,34322531
2023-02-23,Italy,Pfizer/BioNTech,95703633
2023-02-23,Japan,Moderna,83279158
2023-02-23,Japan,Novavax,301055
2023-02-23,Japan,Pfizer/BioNTech,297977590
2023-02-23,South Korea,Johnson&Johnson,1516412
2023-02-23,South Korea,Novavax,258718
2023-02-23,South Korea,Pfizer/BioNTech,52280276
2023-02-23,South Korea,SKYCovione,537
