tDate,Country,Vaccine,NumberOfVaccinated
2021-05-29,Chile,Oxford/AstraZeneca,235826
2021-05-29,Chile,Pfizer/BioNTech,3291286
2021-05-29,Chile,Sinovac,14950276
2021-05-29,Czechia,Johnson&Johnson,38444
2021-05-29,Czechia,Moderna,488386
2021-05-29,Czechia,Oxford/AstraZeneca,524753
2021-05-29,Czechia,Pfizer/BioNTech,4152873
2021-05-29,France,Johnson&Johnson,271068
2021-05-29,France,Moderna,3253380
2021-05-29,France,Oxford/AstraZeneca,5060826
2021-05-29,France,Pfizer/BioNTech,27629931
2021-05-29,Germany,Johnson&Johnson,436952
2021-05-29,Germany,Moderna,3905851
2021-05-29,Germany,Oxford/AstraZeneca,9157187
2021-05-29,Germany,Pfizer/BioNTech,36410245
2021-05-29,Iceland,Johnson&Johnson,13533
2021-05-29,Iceland,Moderna,22562
2021-05-29,Iceland,Oxford/AstraZeneca,67738
2021-05-29,Iceland,Pfizer/BioNTech,146260
2021-05-29,Italy,Johnson&Johnson,578820
2021-05-29,Italy,Moderna,3114234
2021-05-29,Italy,Oxford/AstraZeneca,7098941
2021-05-29,Italy,Pfizer/BioNTech,23472312
2021-05-29,Latvia,Johnson&Johnson,18767
2021-05-29,Latvia,Moderna,148788
2021-05-29,Latvia,Oxford/AstraZeneca,192475
2021-05-29,Latvia,Pfizer/BioNTech,381723
2021-05-29,Lithuania,Johnson&Johnson,34150
2021-05-29,Lithuania,Moderna,144840
2021-05-29,Lithuania,Oxford/AstraZeneca,322321
2021-05-29,Lithuania,Pfizer/BioNTech,1105763
2021-05-29,Switzerland,Moderna,2687140
2021-05-29,Switzerland,Pfizer/BioNTech,2138882
2021-05-29,United States,Johnson&Johnson,10710816
2021-05-29,United States,Moderna,124067556
2021-05-29,United States,Pfizer/BioNTech,158708623
