tDate,Country,Vaccine,NumberOfVaccinated
2021-08-31,Austria,Johnson&Johnson,258531
2021-08-31,Austria,Moderna,1009166
2021-08-31,Austria,Oxford/AstraZeneca,1590062
2021-08-31,Austria,Pfizer/BioNTech,7290247
2021-08-31,Belgium,Johnson&Johnson,348934
2021-08-31,Belgium,Moderna,1308173
2021-08-31,Belgium,Oxford/AstraZeneca,2826614
2021-08-31,Belgium,Pfizer/BioNTech,10710454
2021-08-31,Chile,CanSino,545632
2021-08-31,Chile,Oxford/AstraZeneca,491244
2021-08-31,Chile,Pfizer/BioNTech,7153428
2021-08-31,Chile,Sinovac,19351120
2021-08-31,Czechia,Johnson&Johnson,201295
2021-08-31,Czechia,Moderna,896604
2021-08-31,Czechia,Oxford/AstraZeneca,878607
2021-08-31,Czechia,Pfizer/BioNTech,9502833
2021-08-31,Estonia,Johnson&Johnson,45006
2021-08-31,Estonia,Moderna,122895
2021-08-31,Estonia,Oxford/AstraZeneca,236503
2021-08-31,Estonia,Pfizer/BioNTech,852070
2021-08-31,Finland,Johnson&Johnson,0
2021-08-31,Finland,Moderna,695629
2021-08-31,Finland,Oxford/AstraZeneca,552855
2021-08-31,Finland,Pfizer/BioNTech,5365099
2021-08-31,France,Johnson&Johnson,1011593
2021-08-31,France,Moderna,9034419
2021-08-31,France,Oxford/AstraZeneca,7774792
2021-08-31,France,Pfizer/BioNTech,70094927
2021-08-31,Germany,Johnson&Johnson,2856781
2021-08-31,Germany,Moderna,9399225
2021-08-31,Germany,Oxford/AstraZeneca,12646116
2021-08-31,Germany,Pfizer/BioNTech,77024670
2021-08-31,Iceland,Johnson&Johnson,53677
2021-08-31,Iceland,Moderna,60380
2021-08-31,Iceland,Oxford/AstraZeneca,115394
2021-08-31,Iceland,Pfizer/BioNTech,298504
2021-08-31,Ireland,Johnson&Johnson,232443
2021-08-31,Ireland,Moderna,561599
2021-08-31,Ireland,Oxford/AstraZeneca,1188388
2021-08-31,Ireland,Pfizer/BioNTech,4545882
2021-08-31,Italy,Johnson&Johnson,1438630
2021-08-31,Italy,Moderna,9106590
2021-08-31,Italy,Oxford/AstraZeneca,12113685
2021-08-31,Italy,Pfizer/BioNTech,55244758
2021-08-31,Latvia,Johnson&Johnson,113366
2021-08-31,Latvia,Moderna,233250
2021-08-31,Latvia,Oxford/AstraZeneca,294532
2021-08-31,Latvia,Pfizer/BioNTech,869548
2021-08-31,Lithuania,Johnson&Johnson,350900
2021-08-31,Lithuania,Moderna,247337
2021-08-31,Lithuania,Oxford/AstraZeneca,531075
2021-08-31,Lithuania,Pfizer/BioNTech,2039252
2021-08-31,Luxembourg,Johnson&Johnson,35408
2021-08-31,Luxembourg,Moderna,69739
2021-08-31,Luxembourg,Oxford/AstraZeneca,105236
2021-08-31,Luxembourg,Pfizer/BioNTech,493523
2021-08-31,Netherlands,Johnson&Johnson,789653
2021-08-31,Netherlands,Moderna,1954810
2021-08-31,Netherlands,Oxford/AstraZeneca,2826684
2021-08-31,Netherlands,Pfizer/BioNTech,16435689
2021-08-31,Poland,Johnson&Johnson,1769149
2021-08-31,Poland,Moderna,3023472
2021-08-31,Poland,Oxford/AstraZeneca,5273542
2021-08-31,Poland,Pfizer/BioNTech,24808938
2021-08-31,Portugal,Johnson&Johnson,1105360
2021-08-31,Portugal,Moderna,1710622
2021-08-31,Portugal,Oxford/AstraZeneca,2186221
2021-08-31,Portugal,Pfizer/BioNTech,9335337
2021-08-31,Slovakia,Johnson&Johnson,67021
2021-08-31,Slovakia,Moderna,468926
2021-08-31,Slovakia,Oxford/AstraZeneca,837740
2021-08-31,Slovakia,Pfizer/BioNTech,2995837
2021-08-31,Slovakia,Sputnik V,38228
2021-08-31,South Korea,Johnson&Johnson,1205140
2021-08-31,South Korea,Moderna,2449746
2021-08-31,South Korea,Oxford/AstraZeneca,20014240
2021-08-31,South Korea,Pfizer/BioNTech,20157279
2021-08-31,Sweden,Moderna,1482507
2021-08-31,Sweden,Oxford/AstraZeneca,1331272
2021-08-31,Sweden,Pfizer/BioNTech,9691163
2021-08-31,Switzerland,Moderna,6387693
2021-08-31,Switzerland,Pfizer/BioNTech,3227657
2021-08-31,United States,Johnson&Johnson,14358641
2021-08-31,United States,Moderna,145447491
2021-08-31,United States,Pfizer/BioNTech,210054512
