tDate,Country,Vaccine,NumberOfVaccinated
2022-12-26,France,Johnson&Johnson,1090389
2022-12-26,France,Moderna,24094506
2022-12-26,France,Novavax,36642
2022-12-26,France,Pfizer/BioNTech,120184490
2022-12-26,France,Sanofi/GSK,68
2022-12-26,Italy,Moderna,34281571
2022-12-26,Italy,Pfizer/BioNTech,95315831
2022-12-26,Japan,Moderna,82666823
2022-12-26,Japan,Novavax,276464
2022-12-26,Japan,Pfizer/BioNTech,286623285
2022-12-26,South Korea,Johnson&Johnson,1518182
2022-12-26,South Korea,Novavax,252851
2022-12-26,South Korea,Pfizer/BioNTech,52599221
2022-12-26,South Korea,SKYCovione,433
