tDate,Country,Vaccine,NumberOfVaccinated
2021-08-30,Chile,CanSino,541334
2021-08-30,Chile,Oxford/AstraZeneca,488596
2021-08-30,Chile,Pfizer/BioNTech,7151275
2021-08-30,Chile,Sinovac,19247892
2021-08-30,Czechia,Johnson&Johnson,199650
2021-08-30,Czechia,Moderna,895484
2021-08-30,Czechia,Oxford/AstraZeneca,878301
2021-08-30,Czechia,Pfizer/BioNTech,9482264
2021-08-30,France,Johnson&Johnson,1009296
2021-08-30,France,Moderna,8949451
2021-08-30,France,Oxford/AstraZeneca,7774007
2021-08-30,France,Pfizer/BioNTech,69723226
2021-08-30,Germany,Johnson&Johnson,2842978
2021-08-30,Germany,Moderna,9383233
2021-08-30,Germany,Oxford/AstraZeneca,12644336
2021-08-30,Germany,Pfizer/BioNTech,76810151
2021-08-30,Iceland,Johnson&Johnson,53675
2021-08-30,Iceland,Moderna,60317
2021-08-30,Iceland,Oxford/AstraZeneca,115394
2021-08-30,Iceland,Pfizer/BioNTech,298290
2021-08-30,Italy,Johnson&Johnson,1436355
2021-08-30,Italy,Moderna,9027386
2021-08-30,Italy,Oxford/AstraZeneca,12110797
2021-08-30,Italy,Pfizer/BioNTech,55006948
2021-08-30,Latvia,Johnson&Johnson,113077
2021-08-30,Latvia,Moderna,232825
2021-08-30,Latvia,Oxford/AstraZeneca,294510
2021-08-30,Latvia,Pfizer/BioNTech,864193
2021-08-30,Lithuania,Johnson&Johnson,348182
2021-08-30,Lithuania,Moderna,246517
2021-08-30,Lithuania,Oxford/AstraZeneca,530944
2021-08-30,Lithuania,Pfizer/BioNTech,2030702
2021-08-30,South Korea,Johnson&Johnson,1189568
2021-08-30,South Korea,Moderna,2432589
2021-08-30,South Korea,Oxford/AstraZeneca,19537904
2021-08-30,South Korea,Pfizer/BioNTech,19904312
2021-08-30,Switzerland,Moderna,6372026
2021-08-30,Switzerland,Pfizer/BioNTech,3219625
2021-08-30,United States,Johnson&Johnson,14345660
2021-08-30,United States,Moderna,145280750
2021-08-30,United States,Pfizer/BioNTech,209579682
