tDate,Country,Vaccine,NumberOfVaccinated
2021-08-25,Chile,CanSino,532910
2021-08-25,Chile,Oxford/AstraZeneca,485176
2021-08-25,Chile,Pfizer/BioNTech,7017139
2021-08-25,Chile,Sinovac,19152622
2021-08-25,Czechia,Johnson&Johnson,192644
2021-08-25,Czechia,Moderna,890005
2021-08-25,Czechia,Oxford/AstraZeneca,877101
2021-08-25,Czechia,Pfizer/BioNTech,9382709
2021-08-25,France,Johnson&Johnson,997192
2021-08-25,France,Moderna,8647113
2021-08-25,France,Oxford/AstraZeneca,7769776
2021-08-25,France,Pfizer/BioNTech,68106681
2021-08-25,Germany,Johnson&Johnson,2772035
2021-08-25,Germany,Moderna,9297765
2021-08-25,Germany,Oxford/AstraZeneca,12636131
2021-08-25,Germany,Pfizer/BioNTech,75988385
2021-08-25,Iceland,Johnson&Johnson,53624
2021-08-25,Iceland,Moderna,59818
2021-08-25,Iceland,Oxford/AstraZeneca,115385
2021-08-25,Iceland,Pfizer/BioNTech,296491
2021-08-25,Italy,Johnson&Johnson,1424964
2021-08-25,Italy,Moderna,8703427
2021-08-25,Italy,Oxford/AstraZeneca,12089522
2021-08-25,Italy,Pfizer/BioNTech,54020654
2021-08-25,Latvia,Johnson&Johnson,111835
2021-08-25,Latvia,Moderna,230947
2021-08-25,Latvia,Oxford/AstraZeneca,294310
2021-08-25,Latvia,Pfizer/BioNTech,844097
2021-08-25,Lithuania,Johnson&Johnson,334752
2021-08-25,Lithuania,Moderna,242868
2021-08-25,Lithuania,Oxford/AstraZeneca,529528
2021-08-25,Lithuania,Pfizer/BioNTech,1990736
2021-08-25,South Korea,Johnson&Johnson,1154849
2021-08-25,South Korea,Moderna,2388670
2021-08-25,South Korea,Oxford/AstraZeneca,17748099
2021-08-25,South Korea,Pfizer/BioNTech,18019534
2021-08-25,Switzerland,Moderna,6302309
2021-08-25,Switzerland,Pfizer/BioNTech,3180682
2021-08-25,United States,Johnson&Johnson,14195895
2021-08-25,United States,Moderna,144036513
2021-08-25,United States,Pfizer/BioNTech,206265542
