tDate,Country,Vaccine,NumberOfVaccinated
2022-06-06,Chile,CanSino,0
2022-06-06,Chile,Moderna,0
2022-06-06,Chile,Oxford/AstraZeneca,549654
2022-06-06,Chile,Pfizer/BioNTech,7993042
2022-06-06,Chile,Sinovac,25814321
2022-06-06,Czechia,Johnson&Johnson,412982
2022-06-06,Czechia,Moderna,1599493
2022-06-06,Czechia,Novavax,8084
2022-06-06,Czechia,Pfizer/BioNTech,14737057
2022-06-06,France,Johnson&Johnson,1087650
2022-06-06,France,Moderna,23701275
2022-06-06,France,Novavax,21723
2022-06-06,France,Oxford/AstraZeneca,7859643
2022-06-06,France,Pfizer/BioNTech,112067532
2022-06-06,Germany,Johnson&Johnson,3722486
2022-06-06,Germany,Moderna,30593006
2022-06-06,Germany,Novavax,123435
2022-06-06,Germany,Oxford/AstraZeneca,12878030
2022-06-06,Germany,Pfizer/BioNTech,132886678
2022-06-06,Italy,Moderna,34083129
2022-06-06,Italy,Novavax,41654
2022-06-06,Italy,Pfizer/BioNTech,90073534
2022-06-06,Japan,Moderna,64625441
2022-06-06,Japan,Novavax,5770
2022-06-06,Japan,Oxford/AstraZeneca,117340
2022-06-06,Japan,Pfizer/BioNTech,217164030
2022-06-06,Latvia,Moderna,714671
2022-06-06,Latvia,Pfizer/BioNTech,1621189
2022-06-06,South Korea,Johnson&Johnson,1543364
2022-06-06,South Korea,Moderna,24696712
2022-06-06,South Korea,Novavax,539782
2022-06-06,South Korea,Oxford/AstraZeneca,20320617
2022-06-06,South Korea,Pfizer/BioNTech,78369613
2022-06-06,Switzerland,Johnson&Johnson,60995
2022-06-06,Switzerland,Moderna,9802397
2022-06-06,Switzerland,Pfizer/BioNTech,5849545
2022-06-06,United States,Johnson&Johnson,18791078
2022-06-06,United States,Moderna,222279084
2022-06-06,United States,Pfizer/BioNTech,347580670
