Date,Country,Vaccine,NumberOfVaccinated
2021-11-20,Chile,CanSino,572786
2021-11-20,Chile,Oxford/AstraZeneca,538171
2021-11-20,Chile,Pfizer/BioNTech,7487556
2021-11-20,Chile,Sinovac,23558210
2021-11-20,Czechia,Johnson&Johnson,360524
2021-11-20,Czechia,Moderna,1026207
2021-11-20,Czechia,Oxford/AstraZeneca,883119
2021-11-20,Czechia,Pfizer/BioNTech,10761381
2021-11-20,France,Johnson&Johnson,1052932
2021-11-20,France,Moderna,11363441
2021-11-20,France,Oxford/AstraZeneca,7800085
2021-11-20,France,Pfizer/BioNTech,82585576
2021-11-20,Germany,Johnson&Johnson,3385460
2021-11-20,Germany,Moderna,9974006
2021-11-20,Germany,Oxford/AstraZeneca,12710617
2021-11-20,Germany,Pfizer/BioNTech,91509940
2021-11-20,Iceland,Johnson&Johnson,54200
2021-11-20,Iceland,Moderna,63249
2021-11-20,Iceland,Oxford/AstraZeneca,115613
2021-11-20,Iceland,Pfizer/BioNTech,381675
2021-11-20,Italy,Johnson&Johnson,1494340
2021-11-20,Italy,Moderna,11904997
2021-11-20,Italy,Oxford/AstraZeneca,12154310
2021-11-20,Italy,Pfizer/BioNTech,67969512
2021-11-20,Latvia,Johnson&Johnson,263724
2021-11-20,Latvia,Moderna,353684
2021-11-20,Latvia,Pfizer/BioNTech,1300325
2021-11-20,South Korea,Johnson&Johnson,1506199
2021-11-20,South Korea,Moderna,13511621
2021-11-20,South Korea,Oxford/AstraZeneca,22139507
2021-11-20,South Korea,Pfizer/BioNTech,45908278
2021-11-20,Switzerland,Johnson&Johnson,34372
2021-11-20,Switzerland,Moderna,7480954
2021-11-20,Switzerland,Pfizer/BioNTech,3996105
2021-11-20,United States,Johnson&Johnson,16405286
2021-11-20,United States,Moderna,171663254
2021-11-20,United States,Pfizer/BioNTech,261421616
