tDate,Country,Vaccine,NumberOfVaccinated
2021-08-19,Chile,CanSino,515963
2021-08-19,Chile,Oxford/AstraZeneca,476224
2021-08-19,Chile,Pfizer/BioNTech,6950453
2021-08-19,Chile,Sinovac,19050495
2021-08-19,Czechia,Johnson&Johnson,181440
2021-08-19,Czechia,Moderna,882889
2021-08-19,Czechia,Oxford/AstraZeneca,875206
2021-08-19,Czechia,Pfizer/BioNTech,9202325
2021-08-19,France,Johnson&Johnson,979802
2021-08-19,France,Moderna,8287791
2021-08-19,France,Oxford/AstraZeneca,7762937
2021-08-19,France,Pfizer/BioNTech,65918724
2021-08-19,Germany,Johnson&Johnson,2681433
2021-08-19,Germany,Moderna,9146760
2021-08-19,Germany,Oxford/AstraZeneca,12606875
2021-08-19,Germany,Pfizer/BioNTech,74674113
2021-08-19,Iceland,Johnson&Johnson,53586
2021-08-19,Iceland,Moderna,59458
2021-08-19,Iceland,Oxford/AstraZeneca,115368
2021-08-19,Iceland,Pfizer/BioNTech,286344
2021-08-19,Italy,Johnson&Johnson,1409911
2021-08-19,Italy,Moderna,8360461
2021-08-19,Italy,Oxford/AstraZeneca,12036631
2021-08-19,Italy,Pfizer/BioNTech,53027346
2021-08-19,Latvia,Johnson&Johnson,109894
2021-08-19,Latvia,Moderna,228191
2021-08-19,Latvia,Oxford/AstraZeneca,294079
2021-08-19,Latvia,Pfizer/BioNTech,823825
2021-08-19,Lithuania,Johnson&Johnson,311418
2021-08-19,Lithuania,Moderna,238079
2021-08-19,Lithuania,Oxford/AstraZeneca,527891
2021-08-19,Lithuania,Pfizer/BioNTech,1941407
2021-08-19,South Korea,Johnson&Johnson,1129796
2021-08-19,South Korea,Moderna,1940976
2021-08-19,South Korea,Oxford/AstraZeneca,15385946
2021-08-19,South Korea,Pfizer/BioNTech,16347128
2021-08-19,Switzerland,Moderna,6224882
2021-08-19,Switzerland,Pfizer/BioNTech,3133944
2021-08-19,United States,Johnson&Johnson,14011758
2021-08-19,United States,Moderna,142536887
2021-08-19,United States,Pfizer/BioNTech,202736783
