tDate,Country,Vaccine,NumberOfVaccinated
2021-06-16,Chile,CanSino,212665
2021-06-16,Chile,Oxford/AstraZeneca,374334
2021-06-16,Chile,Pfizer/BioNTech,3841345
2021-06-16,Chile,Sinovac,16674147
2021-06-16,Czechia,Johnson&Johnson,74067
2021-06-16,Czechia,Moderna,609410
2021-06-16,Czechia,Oxford/AstraZeneca,659726
2021-06-16,Czechia,Pfizer/BioNTech,5567583
2021-06-16,France,Johnson&Johnson,470780
2021-06-16,France,Moderna,4196905
2021-06-16,France,Oxford/AstraZeneca,6035848
2021-06-16,France,Pfizer/BioNTech,35593482
2021-06-16,Germany,Johnson&Johnson,1493735
2021-06-16,Germany,Moderna,5252103
2021-06-16,Germany,Oxford/AstraZeneca,10243012
2021-06-16,Germany,Pfizer/BioNTech,46807832
2021-06-16,Iceland,Johnson&Johnson,37361
2021-06-16,Iceland,Moderna,34091
2021-06-16,Iceland,Oxford/AstraZeneca,81343
2021-06-16,Iceland,Pfizer/BioNTech,202383
2021-06-16,Italy,Johnson&Johnson,1164536
2021-06-16,Italy,Moderna,4120143
2021-06-16,Italy,Oxford/AstraZeneca,8131132
2021-06-16,Italy,Pfizer/BioNTech,30493642
2021-06-16,Latvia,Johnson&Johnson,42499
2021-06-16,Latvia,Moderna,184214
2021-06-16,Latvia,Oxford/AstraZeneca,261241
2021-06-16,Latvia,Pfizer/BioNTech,543964
2021-06-16,Lithuania,Johnson&Johnson,80516
2021-06-16,Lithuania,Moderna,187144
2021-06-16,Lithuania,Oxford/AstraZeneca,387025
2021-06-16,Lithuania,Pfizer/BioNTech,1371644
2021-06-16,Switzerland,Moderna,3900354
2021-06-16,Switzerland,Pfizer/BioNTech,2533568
2021-06-16,United States,Johnson&Johnson,11714877
2021-06-16,United States,Moderna,129788011
2021-06-16,United States,Pfizer/BioNTech,171175575
