tDate,Country,Vaccine,NumberOfVaccinated
2022-10-16,Czechia,Moderna,1634482
2022-10-16,Czechia,Novavax,10452
2022-10-16,Czechia,Pfizer/BioNTech,15284101
2022-10-16,France,Moderna,23938199
2022-10-16,France,Novavax,33265
2022-10-16,France,Pfizer/BioNTech,117276680
2022-10-16,Germany,Moderna,31547676
2022-10-16,Germany,Novavax,149537
2022-10-16,Germany,Pfizer/BioNTech,137629038
2022-10-16,Germany,Valneva,1465
2022-10-16,Italy,Moderna,34242848
2022-10-16,Italy,Pfizer/BioNTech,93301243
2022-10-16,Japan,Moderna,79164330
2022-10-16,Japan,Novavax,224777
2022-10-16,Japan,Pfizer/BioNTech,247829682
2022-10-16,South Korea,Novavax,839817
2022-10-16,South Korea,Pfizer/BioNTech,81264247
