tDate,Country,Vaccine,NumberOfVaccinated
2021-10-23,Chile,CanSino,570756
2021-10-23,Chile,Oxford/AstraZeneca,523435
2021-10-23,Chile,Pfizer/BioNTech,7370646
2021-10-23,Chile,Sinovac,21957636
2021-10-23,Czechia,Johnson&Johnson,259474
2021-10-23,Czechia,Moderna,939318
2021-10-23,Czechia,Pfizer/BioNTech,9999204
2021-10-23,France,Johnson&Johnson,1047473
2021-10-23,France,Moderna,11064025
2021-10-23,France,Oxford/AstraZeneca,7794670
2021-10-23,France,Pfizer/BioNTech,78353219
2021-10-23,Germany,Johnson&Johnson,3288387
2021-10-23,Germany,Moderna,9758988
2021-10-23,Germany,Oxford/AstraZeneca,12701396
2021-10-23,Germany,Pfizer/BioNTech,85169278
2021-10-23,Iceland,Johnson&Johnson,54005
2021-10-23,Iceland,Moderna,62941
2021-10-23,Iceland,Oxford/AstraZeneca,115546
2021-10-23,Iceland,Pfizer/BioNTech,336994
2021-10-23,Italy,Johnson&Johnson,1490628
2021-10-23,Italy,Moderna,11244229
2021-10-23,Italy,Oxford/AstraZeneca,12156540
2021-10-23,Italy,Pfizer/BioNTech,63849486
2021-10-23,Latvia,Johnson&Johnson,208951
2021-10-23,Latvia,Moderna,262306
2021-10-23,Latvia,Oxford/AstraZeneca,262380
2021-10-23,Latvia,Pfizer/BioNTech,1143047
2021-10-23,South Korea,Johnson&Johnson,1478842
2021-10-23,South Korea,Moderna,10594448
2021-10-23,South Korea,Oxford/AstraZeneca,22041413
2021-10-23,South Korea,Pfizer/BioNTech,41212081
2021-10-23,Switzerland,Johnson&Johnson,16458
2021-10-23,Switzerland,Moderna,7195340
2021-10-23,Switzerland,Pfizer/BioNTech,3767657
2021-10-23,United States,Johnson&Johnson,15415408
2021-10-23,United States,Moderna,154526345
2021-10-23,United States,Pfizer/BioNTech,242485197
