tDate,Country,Vaccine,NumberOfVaccinated
2021-06-23,Chile,CanSino,234752
2021-06-23,Chile,Oxford/AstraZeneca,351962
2021-06-23,Chile,Pfizer/BioNTech,4255737
2021-06-23,Chile,Sinovac,17154607
2021-06-23,Czechia,Johnson&Johnson,83282
2021-06-23,Czechia,Moderna,657329
2021-06-23,Czechia,Oxford/AstraZeneca,698475
2021-06-23,Czechia,Pfizer/BioNTech,6141203
2021-06-23,France,Johnson&Johnson,519296
2021-06-23,France,Moderna,4606497
2021-06-23,France,Oxford/AstraZeneca,6469505
2021-06-23,France,Pfizer/BioNTech,38771664
2021-06-23,Germany,Johnson&Johnson,1770197
2021-06-23,Germany,Moderna,5895779
2021-06-23,Germany,Oxford/AstraZeneca,10834246
2021-06-23,Germany,Pfizer/BioNTech,51158355
2021-06-23,Iceland,Johnson&Johnson,49275
2021-06-23,Iceland,Moderna,34095
2021-06-23,Iceland,Oxford/AstraZeneca,82476
2021-06-23,Iceland,Pfizer/BioNTech,217731
2021-06-23,Italy,Johnson&Johnson,1201755
2021-06-23,Italy,Moderna,4580747
2021-06-23,Italy,Oxford/AstraZeneca,8445263
2021-06-23,Italy,Pfizer/BioNTech,33542936
2021-06-23,Japan,Moderna,798557
2021-06-23,Japan,Pfizer/BioNTech,36683049
2021-06-23,Latvia,Johnson&Johnson,50913
2021-06-23,Latvia,Moderna,192774
2021-06-23,Latvia,Oxford/AstraZeneca,269656
2021-06-23,Latvia,Pfizer/BioNTech,582367
2021-06-23,Lithuania,Johnson&Johnson,89022
2021-06-23,Lithuania,Moderna,196591
2021-06-23,Lithuania,Oxford/AstraZeneca,418792
2021-06-23,Lithuania,Pfizer/BioNTech,1457205
2021-06-23,Switzerland,Moderna,4369753
2021-06-23,Switzerland,Pfizer/BioNTech,2643175
2021-06-23,United States,Johnson&Johnson,12090161
2021-06-23,United States,Moderna,131761409
2021-06-23,United States,Pfizer/BioNTech,175773690
