tDate,Country,Vaccine,NumberOfVaccinated
2021-06-10,Chile,CanSino,196477
2021-06-10,Chile,Oxford/AstraZeneca,369925
2021-06-10,Chile,Pfizer/BioNTech,3667335
2021-06-10,Chile,Sinovac,16000099
2021-06-10,Czechia,Johnson&Johnson,63698
2021-06-10,Czechia,Moderna,570778
2021-06-10,Czechia,Oxford/AstraZeneca,623955
2021-06-10,Czechia,Pfizer/BioNTech,5087716
2021-06-10,France,Johnson&Johnson,419503
2021-06-10,France,Moderna,3889951
2021-06-10,France,Oxford/AstraZeneca,5691516
2021-06-10,France,Pfizer/BioNTech,32912644
2021-06-10,Germany,Johnson&Johnson,1157101
2021-06-10,Germany,Moderna,4721026
2021-06-10,Germany,Oxford/AstraZeneca,9871197
2021-06-10,Germany,Pfizer/BioNTech,43428676
2021-06-10,Iceland,Johnson&Johnson,26539
2021-06-10,Iceland,Moderna,28307
2021-06-10,Iceland,Oxford/AstraZeneca,78249
2021-06-10,Iceland,Pfizer/BioNTech,184026
2021-06-10,Italy,Johnson&Johnson,1098036
2021-06-10,Italy,Moderna,3765474
2021-06-10,Italy,Oxford/AstraZeneca,7898320
2021-06-10,Italy,Pfizer/BioNTech,27935982
2021-06-10,Latvia,Johnson&Johnson,32979
2021-06-10,Latvia,Moderna,174824
2021-06-10,Latvia,Oxford/AstraZeneca,215194
2021-06-10,Latvia,Pfizer/BioNTech,504047
2021-06-10,Lithuania,Johnson&Johnson,61450
2021-06-10,Lithuania,Moderna,170117
2021-06-10,Lithuania,Oxford/AstraZeneca,370680
2021-06-10,Lithuania,Pfizer/BioNTech,1308666
2021-06-10,Switzerland,Moderna,3498079
2021-06-10,Switzerland,Pfizer/BioNTech,2415018
2021-06-10,United States,Johnson&Johnson,11346781
2021-06-10,United States,Moderna,127759347
2021-06-10,United States,Pfizer/BioNTech,166351326
