tDate,Country,Vaccine,NumberOfVaccinated
2022-12-16,Austria,Johnson&Johnson,368325
2022-12-16,Austria,Moderna,1660868
2022-12-16,Austria,Novavax,14710
2022-12-16,Austria,Oxford/AstraZeneca,1593059
2022-12-16,Austria,Pfizer/BioNTech,16614512
2022-12-16,Austria,Valneva,1902
2022-12-16,Czechia,Johnson&Johnson,413973
2022-12-16,Czechia,Moderna,1640524
2022-12-16,Czechia,Novavax,11028
2022-12-16,Czechia,Pfizer/BioNTech,15630678
2022-12-16,Germany,Johnson&Johnson,3756842
2022-12-16,Germany,Moderna,31558400
2022-12-16,Germany,Novavax,156144
2022-12-16,Germany,Pfizer/BioNTech,137929785
2022-12-16,Germany,Valneva,4877
2022-12-16,Italy,Moderna,34276098
2022-12-16,Italy,Pfizer/BioNTech,95202960
2022-12-16,Luxembourg,Moderna,341786
2022-12-16,Luxembourg,Pfizer/BioNTech,741191
2022-12-16,Poland,Johnson&Johnson,2726453
2022-12-16,Poland,Moderna,3836933
2022-12-16,Poland,Pfizer/BioNTech,41823337
2022-12-16,Slovakia,Moderna,681277
2022-12-16,Slovakia,Pfizer/BioNTech,5186513
