tDate,Country,Vaccine,NumberOfVaccinated
2021-11-01,Chile,CanSino,571397
2021-11-01,Chile,Oxford/AstraZeneca,528816
2021-11-01,Chile,Pfizer/BioNTech,7392418
2021-11-01,Chile,Sinovac,22556509
2021-11-01,Czechia,Johnson&Johnson,284744
2021-11-01,Czechia,Moderna,954547
2021-11-01,Czechia,Oxford/AstraZeneca,882442
2021-11-01,Czechia,Pfizer/BioNTech,10176872
2021-11-01,France,Johnson&Johnson,1048201
2021-11-01,France,Moderna,11139850
2021-11-01,France,Oxford/AstraZeneca,7795552
2021-11-01,France,Pfizer/BioNTech,79211397
2021-11-01,Germany,Johnson&Johnson,3310427
2021-11-01,Germany,Moderna,9794336
2021-11-01,Germany,Oxford/AstraZeneca,12705071
2021-11-01,Germany,Pfizer/BioNTech,86249363
2021-11-01,Iceland,Johnson&Johnson,54033
2021-11-01,Iceland,Moderna,63070
2021-11-01,Iceland,Oxford/AstraZeneca,115550
2021-11-01,Iceland,Pfizer/BioNTech,339782
2021-11-01,Italy,Johnson&Johnson,1491795
2021-11-01,Italy,Moderna,11364741
2021-11-01,Italy,Pfizer/BioNTech,64921581
2021-11-01,Latvia,Johnson&Johnson,232901
2021-11-01,Latvia,Moderna,289523
2021-11-01,Latvia,Oxford/AstraZeneca,262446
2021-11-01,Latvia,Pfizer/BioNTech,1186695
2021-11-01,South Korea,Johnson&Johnson,1486714
2021-11-01,South Korea,Moderna,12105896
2021-11-01,South Korea,Oxford/AstraZeneca,22098983
2021-11-01,South Korea,Pfizer/BioNTech,42981746
2021-11-01,Switzerland,Johnson&Johnson,21697
2021-11-01,Switzerland,Moderna,7257320
2021-11-01,Switzerland,Pfizer/BioNTech,3810071
2021-11-01,United States,Johnson&Johnson,15657802
2021-11-01,United States,Moderna,159264439
2021-11-01,United States,Pfizer/BioNTech,247644758
