tDate,Country,Vaccine,NumberOfVaccinated
2023-01-26,Czechia,Johnson&Johnson,414190
2023-01-26,Czechia,Moderna,1641624
2023-01-26,Czechia,Pfizer/BioNTech,15658094
2023-01-26,France,Moderna,24116230
2023-01-26,France,Novavax,37952
2023-01-26,France,Pfizer/BioNTech,120960234
2023-01-26,France,Sanofi/GSK,2512
2023-01-26,Germany,Johnson&Johnson,3758371
2023-01-26,Germany,Moderna,31578323
2023-01-26,Germany,Novavax,158464
2023-01-26,Germany,Pfizer/BioNTech,138020294
2023-01-26,Germany,Valneva,6313
2023-01-26,Italy,Moderna,34312317
2023-01-26,Italy,Pfizer/BioNTech,95630557
2023-01-26,Japan,Moderna,83081676
2023-01-26,Japan,Novavax,289654
2023-01-26,Japan,Pfizer/BioNTech,294690943
2023-01-26,South Korea,Johnson&Johnson,1516184
2023-01-26,South Korea,Novavax,255138
2023-01-26,South Korea,Pfizer/BioNTech,52304664
2023-01-26,South Korea,SKYCovione,507
