tDate,Country,Vaccine,NumberOfVaccinated
2022-08-14,Chile,Pfizer/BioNTech,8054973
2022-08-14,Chile,Sinovac,25927322
2022-08-14,Czechia,Moderna,1615067
2022-08-14,Czechia,Pfizer/BioNTech,14897946
2022-08-14,France,Moderna,23902960
2022-08-14,France,Novavax,30240
2022-08-14,France,Pfizer/BioNTech,116125306
2022-08-14,Germany,Johnson&Johnson,3749496
2022-08-14,Germany,Moderna,31405376
2022-08-14,Germany,Novavax,138117
2022-08-14,Germany,Pfizer/BioNTech,136195172
2022-08-14,Italy,Pfizer/BioNTech,92144307
2022-08-14,Japan,Moderna,72224206
2022-08-14,Japan,Novavax,137266
2022-08-14,Japan,Oxford/AstraZeneca,117615
2022-08-14,Japan,Pfizer/BioNTech,234227960
2022-08-14,South Korea,Moderna,25079969
2022-08-14,South Korea,Novavax,744952
2022-08-14,South Korea,Pfizer/BioNTech,80487227
2022-08-14,Switzerland,Moderna,9898246
2022-08-14,Switzerland,Pfizer/BioNTech,5958215
