Date,Country,Vaccine,NumberOfVaccinated
2021-05-21,Chile,Oxford/AstraZeneca,105564
2021-05-21,Chile,Pfizer/BioNTech,2904698
2021-05-21,Chile,Sinovac,14285669
2021-05-21,Czechia,Johnson&Johnson,28968
2021-05-21,Czechia,Moderna,436180
2021-05-21,Czechia,Oxford/AstraZeneca,472084
2021-05-21,Czechia,Pfizer/BioNTech,3670172
2021-05-21,France,Johnson&Johnson,198264
2021-05-21,France,Moderna,2951599
2021-05-21,France,Oxford/AstraZeneca,4655216
2021-05-21,France,Pfizer/BioNTech,24569876
2021-05-21,Germany,Johnson&Johnson,109184
2021-05-21,Germany,Moderna,3321555
2021-05-21,Germany,Oxford/AstraZeneca,8480130
2021-05-21,Germany,Pfizer/BioNTech,32740913
2021-05-21,Iceland,Johnson&Johnson,13258
2021-05-21,Iceland,Moderna,22560
2021-05-21,Iceland,Oxford/AstraZeneca,64571
2021-05-21,Iceland,Pfizer/BioNTech,131430
2021-05-21,Italy,Johnson&Johnson,352976
2021-05-21,Italy,Moderna,2523263
2021-05-21,Italy,Oxford/AstraZeneca,6395091
2021-05-21,Italy,Pfizer/BioNTech,20909912
2021-05-21,Latvia,Johnson&Johnson,9630
2021-05-21,Latvia,Moderna,127303
2021-05-21,Latvia,Oxford/AstraZeneca,179642
2021-05-21,Latvia,Pfizer/BioNTech,297575
2021-05-21,Lithuania,Johnson&Johnson,16194
2021-05-21,Lithuania,Moderna,133065
2021-05-21,Lithuania,Oxford/AstraZeneca,304364
2021-05-21,Lithuania,Pfizer/BioNTech,998512
2021-05-21,Switzerland,Moderna,2287958
2021-05-21,Switzerland,Pfizer/BioNTech,1952898
2021-05-21,United States,Johnson&Johnson,10051548
2021-05-21,United States,Moderna,119668669
2021-05-21,United States,Pfizer/BioNTech,151668003
