tDate,Country,Vaccine,NumberOfVaccinated
2021-09-28,Austria,Johnson&Johnson,308770
2021-09-28,Austria,Moderna,1023178
2021-09-28,Austria,Oxford/AstraZeneca,1596245
2021-09-28,Austria,Pfizer/BioNTech,7513162
2021-09-28,Belgium,Johnson&Johnson,373670
2021-09-28,Belgium,Moderna,1329917
2021-09-28,Belgium,Oxford/AstraZeneca,2832242
2021-09-28,Belgium,Pfizer/BioNTech,10878864
2021-09-28,Chile,CanSino,565780
2021-09-28,Chile,Oxford/AstraZeneca,507906
2021-09-28,Chile,Pfizer/BioNTech,7292701
2021-09-28,Chile,Sinovac,20430036
2021-09-28,Czechia,Johnson&Johnson,233340
2021-09-28,Czechia,Moderna,918116
2021-09-28,Czechia,Pfizer/BioNTech,9759703
2021-09-28,Estonia,Johnson&Johnson,50182
2021-09-28,Estonia,Moderna,138077
2021-09-28,Estonia,Oxford/AstraZeneca,236328
2021-09-28,Estonia,Pfizer/BioNTech,910063
2021-09-28,Finland,Johnson&Johnson,0
2021-09-28,Finland,Moderna,807329
2021-09-28,Finland,Oxford/AstraZeneca,553108
2021-09-28,Finland,Pfizer/BioNTech,5882583
2021-09-28,France,Johnson&Johnson,1039765
2021-09-28,France,Moderna,10341466
2021-09-28,France,Oxford/AstraZeneca,7788999
2021-09-28,France,Pfizer/BioNTech,75412639
2021-09-28,Germany,Johnson&Johnson,3171307
2021-09-28,Germany,Moderna,9660001
2021-09-28,Germany,Oxford/AstraZeneca,12690377
2021-09-28,Germany,Pfizer/BioNTech,81934659
2021-09-28,Hungary,Johnson&Johnson,152904
2021-09-28,Hungary,Moderna,685669
2021-09-28,Hungary,Oxford/AstraZeneca,1244798
2021-09-28,Hungary,Pfizer/BioNTech,4738303
2021-09-28,Hungary,Sinopharm/Beijing,2106111
2021-09-28,Hungary,Sputnik V,1804926
2021-09-28,Iceland,Johnson&Johnson,53840
2021-09-28,Iceland,Moderna,62514
2021-09-28,Iceland,Oxford/AstraZeneca,115464
2021-09-28,Iceland,Pfizer/BioNTech,321942
2021-09-28,Ireland,Johnson&Johnson,235428
2021-09-28,Ireland,Moderna,568404
2021-09-28,Ireland,Oxford/AstraZeneca,1189321
2021-09-28,Ireland,Pfizer/BioNTech,4692710
2021-09-28,Italy,Johnson&Johnson,1473889
2021-09-28,Italy,Moderna,10608535
2021-09-28,Italy,Oxford/AstraZeneca,12146346
2021-09-28,Italy,Pfizer/BioNTech,60207242
2021-09-28,Latvia,Johnson&Johnson,128374
2021-09-28,Latvia,Moderna,245268
2021-09-28,Latvia,Oxford/AstraZeneca,272919
2021-09-28,Latvia,Pfizer/BioNTech,984156
2021-09-28,Lithuania,Johnson&Johnson,188843
2021-09-28,Lithuania,Moderna,258283
2021-09-28,Lithuania,Oxford/AstraZeneca,532855
2021-09-28,Lithuania,Pfizer/BioNTech,2069667
2021-09-28,Luxembourg,Johnson&Johnson,37299
2021-09-28,Luxembourg,Moderna,69729
2021-09-28,Luxembourg,Oxford/AstraZeneca,105466
2021-09-28,Luxembourg,Pfizer/BioNTech,506397
2021-09-28,Netherlands,Johnson&Johnson,820284
2021-09-28,Netherlands,Moderna,1965475
2021-09-28,Netherlands,Oxford/AstraZeneca,2800983
2021-09-28,Netherlands,Pfizer/BioNTech,16789897
2021-09-28,Poland,Johnson&Johnson,1971182
2021-09-28,Poland,Moderna,3032435
2021-09-28,Poland,Oxford/AstraZeneca,5279305
2021-09-28,Poland,Pfizer/BioNTech,25457486
2021-09-28,Portugal,Johnson&Johnson,1120519
2021-09-28,Portugal,Moderna,1921465
2021-09-28,Portugal,Oxford/AstraZeneca,2204363
2021-09-28,Portugal,Pfizer/BioNTech,9751383
2021-09-28,Slovakia,Moderna,480549
2021-09-28,Slovakia,Pfizer/BioNTech,3109795
2021-09-28,South Korea,Johnson&Johnson,1434971
2021-09-28,South Korea,Moderna,7157818
2021-09-28,South Korea,Oxford/AstraZeneca,21449500
2021-09-28,South Korea,Pfizer/BioNTech,31941443
2021-09-28,Spain,Johnson&Johnson,1961251
2021-09-28,Spain,Moderna,8256589
2021-09-28,Spain,Oxford/AstraZeneca,9773979
2021-09-28,Spain,Pfizer/BioNTech,45490368
2021-09-28,Sweden,Moderna,1710041
2021-09-28,Sweden,Oxford/AstraZeneca,1329940
2021-09-28,Sweden,Pfizer/BioNTech,10279797
2021-09-28,Switzerland,Moderna,6857134
2021-09-28,Switzerland,Pfizer/BioNTech,3527729
2021-09-28,United States,Johnson&Johnson,14954307
2021-09-28,United States,Moderna,151150063
2021-09-28,United States,Pfizer/BioNTech,224659347
