tDate,Country,Vaccine,NumberOfVaccinated
2022-05-24,Chile,CanSino,0
2022-05-24,Chile,Moderna,0
2022-05-24,Chile,Oxford/AstraZeneca,549679
2022-05-24,Chile,Pfizer/BioNTech,7980011
2022-05-24,Chile,Sinovac,25783159
2022-05-24,Czechia,Johnson&Johnson,412917
2022-05-24,Czechia,Moderna,1597492
2022-05-24,Czechia,Novavax,7652
2022-05-24,Czechia,Pfizer/BioNTech,14717273
2022-05-24,France,Johnson&Johnson,1087434
2022-05-24,France,Moderna,23684648
2022-05-24,France,Novavax,19880
2022-05-24,France,Oxford/AstraZeneca,7859314
2022-05-24,France,Pfizer/BioNTech,111723402
2022-05-24,Germany,Johnson&Johnson,3722161
2022-05-24,Germany,Moderna,30554193
2022-05-24,Germany,Novavax,120282
2022-05-24,Germany,Oxford/AstraZeneca,12878002
2022-05-24,Germany,Pfizer/BioNTech,132597340
2022-05-24,Italy,Moderna,34026475
2022-05-24,Italy,Novavax,41232
2022-05-24,Italy,Pfizer/BioNTech,89866275
2022-05-24,Japan,Moderna,63928482
2022-05-24,Japan,Oxford/AstraZeneca,117259
2022-05-24,Japan,Pfizer/BioNTech,215179778
2022-05-24,Latvia,Johnson&Johnson,293647
2022-05-24,Latvia,Moderna,714066
2022-05-24,Latvia,Pfizer/BioNTech,1619687
2022-05-24,South Korea,Johnson&Johnson,1543257
2022-05-24,South Korea,Moderna,24656306
2022-05-24,South Korea,Novavax,508029
2022-05-24,South Korea,Oxford/AstraZeneca,20320119
2022-05-24,South Korea,Pfizer/BioNTech,78081905
2022-05-24,United States,Johnson&Johnson,18768404
2022-05-24,United States,Moderna,220671360
2022-05-24,United States,Pfizer/BioNTech,345017856
