Date,Country,Vaccine,NumberOfVaccinated
2021-06-05,Chile,CanSino,117444
2021-06-05,Chile,Oxford/AstraZeneca,363024
2021-06-05,Chile,Pfizer/BioNTech,3617819
2021-06-05,Chile,Sinovac,15372153
2021-06-05,Czechia,Johnson&Johnson,51066
2021-06-05,Czechia,Moderna,536127
2021-06-05,Czechia,Oxford/AstraZeneca,582966
2021-06-05,Czechia,Pfizer/BioNTech,4671136
2021-06-05,France,Johnson&Johnson,368942
2021-06-05,France,Moderna,3646054
2021-06-05,France,Oxford/AstraZeneca,5489702
2021-06-05,France,Pfizer/BioNTech,30640113
2021-06-05,Germany,Johnson&Johnson,835153
2021-06-05,Germany,Moderna,4364793
2021-06-05,Germany,Oxford/AstraZeneca,9594922
2021-06-05,Germany,Pfizer/BioNTech,40021375
2021-06-05,Iceland,Johnson&Johnson,15788
2021-06-05,Iceland,Moderna,28307
2021-06-05,Iceland,Oxford/AstraZeneca,68181
2021-06-05,Iceland,Pfizer/BioNTech,162001
2021-06-05,Italy,Johnson&Johnson,900690
2021-06-05,Italy,Moderna,3522372
2021-06-05,Italy,Oxford/AstraZeneca,7518482
2021-06-05,Italy,Pfizer/BioNTech,25910372
2021-06-05,Latvia,Johnson&Johnson,26803
2021-06-05,Latvia,Moderna,165758
2021-06-05,Latvia,Oxford/AstraZeneca,203404
2021-06-05,Latvia,Pfizer/BioNTech,459017
2021-06-05,Lithuania,Johnson&Johnson,47772
2021-06-05,Lithuania,Moderna,160236
2021-06-05,Lithuania,Oxford/AstraZeneca,350152
2021-06-05,Lithuania,Pfizer/BioNTech,1239919
2021-06-05,Switzerland,Moderna,3139752
2021-06-05,Switzerland,Pfizer/BioNTech,2315062
2021-06-05,United States,Johnson&Johnson,11077735
2021-06-05,United States,Moderna,126359399
2021-06-05,United States,Pfizer/BioNTech,162606119
