tDate,Country,Vaccine,NumberOfVaccinated
2022-09-13,Germany,Johnson&Johnson,3750757
2022-09-13,Germany,Moderna,31483070
2022-09-13,Germany,Novavax,143667
2022-09-13,Germany,Pfizer/BioNTech,136812796
2022-09-13,Italy,Moderna,34231604
2022-09-13,Italy,Novavax,42896
2022-09-13,Italy,Pfizer/BioNTech,92556688
2022-09-13,South Korea,Johnson&Johnson,1544275
2022-09-13,South Korea,Moderna,25213202
2022-09-13,South Korea,Novavax,806948
2022-09-13,South Korea,Pfizer/BioNTech,81077171
2022-09-13,South Korea,SKYCovione,23
