tDate,Country,Vaccine,NumberOfVaccinated
2022-08-16,Chile,Pfizer/BioNTech,8056463
2022-08-16,Chile,Sinovac,25929003
2022-08-16,Czechia,Johnson&Johnson,413503
2022-08-16,Czechia,Moderna,1616203
2022-08-16,Czechia,Novavax,9710
2022-08-16,Czechia,Pfizer/BioNTech,14906203
2022-08-16,France,Johnson&Johnson,1089095
2022-08-16,France,Moderna,23903962
2022-08-16,France,Novavax,30386
2022-08-16,France,Pfizer/BioNTech,116153852
2022-08-16,Germany,Johnson&Johnson,3749539
2022-08-16,Germany,Moderna,31410034
2022-08-16,Germany,Novavax,138453
2022-08-16,Germany,Oxford/AstraZeneca,12794897
2022-08-16,Germany,Pfizer/BioNTech,136235184
2022-08-16,Italy,Moderna,34226336
2022-08-16,Italy,Novavax,42771
2022-08-16,Italy,Pfizer/BioNTech,92162106
2022-08-16,Japan,Moderna,72360021
2022-08-16,Japan,Novavax,139173
2022-08-16,Japan,Pfizer/BioNTech,234512934
2022-08-16,South Korea,Johnson&Johnson,1544052
2022-08-16,South Korea,Moderna,25090166
2022-08-16,South Korea,Novavax,748960
2022-08-16,South Korea,Pfizer/BioNTech,80529482
