tDate,Country,Vaccine,NumberOfVaccinated
2021-05-07,Chile,Oxford/AstraZeneca,82372
2021-05-07,Chile,Pfizer/BioNTech,2360478
2021-05-07,Chile,Sinovac,13243900
2021-05-07,Czechia,Johnson&Johnson,14927
2021-05-07,Czechia,Moderna,359026
2021-05-07,Czechia,Oxford/AstraZeneca,406254
2021-05-07,Czechia,Pfizer/BioNTech,2842551
2021-05-07,France,Johnson&Johnson,111103
2021-05-07,France,Moderna,2128727
2021-05-07,France,Oxford/AstraZeneca,4182242
2021-05-07,France,Pfizer/BioNTech,18939620
2021-05-07,Germany,Johnson&Johnson,23268
2021-05-07,Germany,Moderna,2239327
2021-05-07,Germany,Oxford/AstraZeneca,6774285
2021-05-07,Germany,Pfizer/BioNTech,25630674
2021-05-07,Iceland,Johnson&Johnson,8446
2021-05-07,Iceland,Moderna,15358
2021-05-07,Iceland,Oxford/AstraZeneca,59930
2021-05-07,Iceland,Pfizer/BioNTech,104463
2021-05-07,Italy,Johnson&Johnson,157970
2021-05-07,Italy,Moderna,1835027
2021-05-07,Italy,Oxford/AstraZeneca,5063802
2021-05-07,Italy,Pfizer/BioNTech,16293713
2021-05-07,Latvia,Johnson&Johnson,796
2021-05-07,Latvia,Moderna,88099
2021-05-07,Latvia,Oxford/AstraZeneca,154846
2021-05-07,Latvia,Pfizer/BioNTech,152975
2021-05-07,Lithuania,Johnson&Johnson,3718
2021-05-07,Lithuania,Moderna,100959
2021-05-07,Lithuania,Oxford/AstraZeneca,238327
2021-05-07,Lithuania,Pfizer/BioNTech,806788
2021-05-07,Switzerland,Moderna,1638884
2021-05-07,Switzerland,Pfizer/BioNTech,1583385
2021-05-07,United States,Johnson&Johnson,8739657
2021-05-07,United States,Moderna,110124671
2021-05-07,United States,Pfizer/BioNTech,135725061
