tDate,Country,Vaccine,NumberOfVaccinated
2023-02-08,Czechia,Johnson&Johnson,414244
2023-02-08,Czechia,Moderna,1641645
2023-02-08,Czechia,Pfizer/BioNTech,15662771
2023-02-08,Germany,Johnson&Johnson,3761139
2023-02-08,Germany,Moderna,31584897
2023-02-08,Germany,Novavax,159760
2023-02-08,Germany,Pfizer/BioNTech,138184384
2023-02-08,Germany,Valneva,6850
2023-02-08,Italy,Moderna,34319193
2023-02-08,Italy,Pfizer/BioNTech,95687049
2023-02-08,Japan,Moderna,83204444
2023-02-08,Japan,Novavax,296152
2023-02-08,Japan,Pfizer/BioNTech,296833164
2023-02-08,South Korea,Johnson&Johnson,1516152
2023-02-08,South Korea,Novavax,256941
2023-02-08,South Korea,Pfizer/BioNTech,52282211
2023-02-08,South Korea,SKYCovione,516
