Date,Country,Vaccine,NumberOfVaccinated
2021-11-30,Austria,Johnson&Johnson,343684
2021-11-30,Austria,Moderna,1256522
2021-11-30,Austria,Oxford/AstraZeneca,1577541
2021-11-30,Austria,Pfizer/BioNTech,10396786
2021-11-30,Belgium,Johnson&Johnson,408445
2021-11-30,Belgium,Moderna,1534219
2021-11-30,Belgium,Oxford/AstraZeneca,2838876
2021-11-30,Belgium,Pfizer/BioNTech,12790886
2021-11-30,Chile,CanSino,573093
2021-11-30,Chile,Oxford/AstraZeneca,541799
2021-11-30,Chile,Pfizer/BioNTech,7532435
2021-11-30,Chile,Sinovac,23803054
2021-11-30,Czechia,Johnson&Johnson,388786
2021-11-30,Czechia,Moderna,1082445
2021-11-30,Czechia,Oxford/AstraZeneca,883820
2021-11-30,Czechia,Pfizer/BioNTech,11165493
2021-11-30,Estonia,Johnson&Johnson,71141
2021-11-30,Estonia,Moderna,170057
2021-11-30,Estonia,Oxford/AstraZeneca,235078
2021-11-30,Estonia,Pfizer/BioNTech,1144853
2021-11-30,Finland,Johnson&Johnson,0
2021-11-30,Finland,Moderna,926468
2021-11-30,Finland,Oxford/AstraZeneca,553597
2021-11-30,Finland,Pfizer/BioNTech,6579915
2021-11-30,France,Johnson&Johnson,1055473
2021-11-30,France,Moderna,11530498
2021-11-30,France,Oxford/AstraZeneca,7804265
2021-11-30,France,Pfizer/BioNTech,85491039
2021-11-30,Germany,Johnson&Johnson,3469691
2021-11-30,Germany,Moderna,10640669
2021-11-30,Germany,Oxford/AstraZeneca,12720509
2021-11-30,Germany,Pfizer/BioNTech,96810590
2021-11-30,Hungary,Johnson&Johnson,284693
2021-11-30,Hungary,Moderna,911441
2021-11-30,Hungary,Oxford/AstraZeneca,1251160
2021-11-30,Hungary,Pfizer/BioNTech,7227401
2021-11-30,Hungary,Sinopharm/Beijing,2192847
2021-11-30,Hungary,Sputnik V,1807392
2021-11-30,Iceland,Johnson&Johnson,54302
2021-11-30,Iceland,Moderna,78572
2021-11-30,Iceland,Oxford/AstraZeneca,115664
2021-11-30,Iceland,Pfizer/BioNTech,408578
2021-11-30,Ireland,Johnson&Johnson,236437
2021-11-30,Ireland,Moderna,569642
2021-11-30,Ireland,Oxford/AstraZeneca,1191043
2021-11-30,Ireland,Pfizer/BioNTech,5701787
2021-11-30,Italy,Johnson&Johnson,1496170
2021-11-30,Italy,Moderna,12846921
2021-11-30,Italy,Oxford/AstraZeneca,12158525
2021-11-30,Italy,Pfizer/BioNTech,70045581
2021-11-30,Latvia,Johnson&Johnson,271845
2021-11-30,Latvia,Moderna,406624
2021-11-30,Latvia,Oxford/AstraZeneca,262603
2021-11-30,Latvia,Pfizer/BioNTech,1331691
2021-11-30,Lithuania,Johnson&Johnson,254019
2021-11-30,Lithuania,Moderna,277943
2021-11-30,Lithuania,Oxford/AstraZeneca,535995
2021-11-30,Lithuania,Pfizer/BioNTech,2509853
2021-11-30,Luxembourg,Johnson&Johnson,39973
2021-11-30,Luxembourg,Moderna,81663
2021-11-30,Luxembourg,Oxford/AstraZeneca,105292
2021-11-30,Luxembourg,Pfizer/BioNTech,610963
2021-11-30,Poland,Johnson&Johnson,2368876
2021-11-30,Poland,Moderna,3050396
2021-11-30,Poland,Oxford/AstraZeneca,5285744
2021-11-30,Poland,Pfizer/BioNTech,26302309
2021-11-30,Portugal,Moderna,2092407
2021-11-30,Portugal,Oxford/AstraZeneca,2220910
2021-11-30,Portugal,Pfizer/BioNTech,11297861
2021-11-30,Slovakia,Johnson&Johnson,151767
2021-11-30,Slovakia,Moderna,535353
2021-11-30,Slovakia,Pfizer/BioNTech,3726724
2021-11-30,South Korea,Johnson&Johnson,1514139
2021-11-30,South Korea,Moderna,13864035
2021-11-30,South Korea,Oxford/AstraZeneca,22151725
2021-11-30,South Korea,Pfizer/BioNTech,47835963
2021-11-30,Sweden,Moderna,2025083
2021-11-30,Sweden,Oxford/AstraZeneca,1332657
2021-11-30,Sweden,Pfizer/BioNTech,11725334
2021-11-30,Switzerland,Johnson&Johnson,39146
2021-11-30,Switzerland,Moderna,7681549
2021-11-30,Switzerland,Pfizer/BioNTech,4186506
2021-11-30,United States,Johnson&Johnson,16631251
2021-11-30,United States,Moderna,176026339
2021-11-30,United States,Pfizer/BioNTech,267639715
