tDate,Country,Vaccine,NumberOfVaccinated
2022-12-28,Czechia,Johnson&Johnson,414020
2022-12-28,Czechia,Moderna,1640682
2022-12-28,Czechia,Novavax,11043
2022-12-28,Czechia,Pfizer/BioNTech,15636409
2022-12-28,France,Moderna,24096481
2022-12-28,France,Novavax,36747
2022-12-28,France,Pfizer/BioNTech,120253174
2022-12-28,France,Sanofi/GSK,132
2022-12-28,Germany,Johnson&Johnson,3756949
2022-12-28,Germany,Moderna,31559568
2022-12-28,Germany,Novavax,156767
2022-12-28,Germany,Pfizer/BioNTech,137947300
2022-12-28,Germany,Valneva,5327
2022-12-28,Italy,Moderna,34283366
2022-12-28,Italy,Pfizer/BioNTech,95340733
2022-12-28,South Korea,Johnson&Johnson,1518204
2022-12-28,South Korea,Novavax,253338
2022-12-28,South Korea,Pfizer/BioNTech,52600084
2022-12-28,South Korea,SKYCovione,435
