tDate,Country,Vaccine,NumberOfVaccinated
2021-06-26,Chile,CanSino,358150
2021-06-26,Chile,Oxford/AstraZeneca,359269
2021-06-26,Chile,Pfizer/BioNTech,4423236
2021-06-26,Chile,Sinovac,17358963
2021-06-26,Czechia,Johnson&Johnson,86893
2021-06-26,Czechia,Moderna,678148
2021-06-26,Czechia,Oxford/AstraZeneca,715177
2021-06-26,Czechia,Pfizer/BioNTech,6385253
2021-06-26,France,Johnson&Johnson,542443
2021-06-26,France,Moderna,4857335
2021-06-26,France,Oxford/AstraZeneca,6676261
2021-06-26,France,Pfizer/BioNTech,40235014
2021-06-26,Germany,Johnson&Johnson,1861806
2021-06-26,Germany,Moderna,6143754
2021-06-26,Germany,Oxford/AstraZeneca,11134937
2021-06-26,Germany,Pfizer/BioNTech,52944786
2021-06-26,Iceland,Johnson&Johnson,49714
2021-06-26,Iceland,Moderna,34124
2021-06-26,Iceland,Oxford/AstraZeneca,83697
2021-06-26,Iceland,Pfizer/BioNTech,219452
2021-06-26,Italy,Johnson&Johnson,1216416
2021-06-26,Italy,Moderna,4737875
2021-06-26,Italy,Oxford/AstraZeneca,8605714
2021-06-26,Italy,Pfizer/BioNTech,34976384
2021-06-26,Japan,Moderna,930302
2021-06-26,Japan,Pfizer/BioNTech,40668977
2021-06-26,Latvia,Johnson&Johnson,52075
2021-06-26,Latvia,Moderna,194669
2021-06-26,Latvia,Oxford/AstraZeneca,270820
2021-06-26,Latvia,Pfizer/BioNTech,585811
2021-06-26,Lithuania,Johnson&Johnson,90238
2021-06-26,Lithuania,Moderna,198615
2021-06-26,Lithuania,Oxford/AstraZeneca,422115
2021-06-26,Lithuania,Pfizer/BioNTech,1499551
2021-06-26,Switzerland,Moderna,4554310
2021-06-26,Switzerland,Pfizer/BioNTech,2687966
2021-06-26,United States,Johnson&Johnson,12213560
2021-06-26,United States,Moderna,132335894
2021-06-26,United States,Pfizer/BioNTech,177321630
