tDate,Country,Vaccine,NumberOfVaccinated
2021-06-14,Chile,CanSino,204967
2021-06-14,Chile,Oxford/AstraZeneca,372670
2021-06-14,Chile,Pfizer/BioNTech,3718541
2021-06-14,Chile,Sinovac,16369591
2021-06-14,Czechia,Johnson&Johnson,69401
2021-06-14,Czechia,Moderna,589583
2021-06-14,Czechia,Oxford/AstraZeneca,642329
2021-06-14,Czechia,Pfizer/BioNTech,5376805
2021-06-14,France,Johnson&Johnson,451557
2021-06-14,France,Moderna,4084255
2021-06-14,France,Oxford/AstraZeneca,5886325
2021-06-14,France,Pfizer/BioNTech,34524095
2021-06-14,Germany,Johnson&Johnson,1358972
2021-06-14,Germany,Moderna,5038403
2021-06-14,Germany,Oxford/AstraZeneca,10059907
2021-06-14,Germany,Pfizer/BioNTech,44967816
2021-06-14,Iceland,Johnson&Johnson,35728
2021-06-14,Iceland,Moderna,28307
2021-06-14,Iceland,Oxford/AstraZeneca,78917
2021-06-14,Iceland,Pfizer/BioNTech,184086
2021-06-14,Italy,Johnson&Johnson,1149408
2021-06-14,Italy,Moderna,3957321
2021-06-14,Italy,Oxford/AstraZeneca,8043790
2021-06-14,Italy,Pfizer/BioNTech,29673667
2021-06-14,Latvia,Johnson&Johnson,39247
2021-06-14,Latvia,Moderna,180710
2021-06-14,Latvia,Oxford/AstraZeneca,255854
2021-06-14,Latvia,Pfizer/BioNTech,527411
2021-06-14,Lithuania,Johnson&Johnson,74320
2021-06-14,Lithuania,Moderna,182505
2021-06-14,Lithuania,Oxford/AstraZeneca,378243
2021-06-14,Lithuania,Pfizer/BioNTech,1335196
2021-06-14,Switzerland,Moderna,3728212
2021-06-14,Switzerland,Pfizer/BioNTech,2492037
2021-06-14,United States,Johnson&Johnson,11606202
2021-06-14,United States,Moderna,129191765
2021-06-14,United States,Pfizer/BioNTech,169612045
